"postId","link","text","timestamp","reactionLikeCount","reactionLoveCount","reactionSadCount","reactionAngryCount","reactionWowCount","reactionHahaCount","comments"
"122142928736935198",,"ADNU Freedom Wall beh collab tayo beh","1762434016","3","4",,,,"454","3"
"122142896480935198",,"Bad publicity is still publicity. That's it for today! <3","1762418813","2","1",,,,"126","1"
"122142886544935198",,"#GreyhoundFreedomWall6340

[info]

Guys, para mas mahiling kang admins ng uni ta, magcomment kayo sa mismong page ng The Democrat to support the appeal of class suspension for the typhoon.","1762413484","1","7",,,,,
"122142886436935198",,"#GreyhoundFreedomWall6339

[Question]

Hi! I am currently a Grade 12 - STEM student in this academic year. And as of now, i am currently conflicted in what school should I pursue Nursing here in Naga City. Also, i would like to know the pros and cons of each school. Thank you for helping!","1762413425",,"3",,,,,
"122142886292935198",,"#GreyhoundFreedomWall6338

[rant]
i love being morena pero dito kasi sa pilipinas ang baba ng tingin saamin. there's always this unspoken bias na being lighter makes someone ""better"" (based on my observation). back then, yung kaklase ko tinatawag pako ng n-word as if it was some kind of joke?? im really proud of my skin. i just wish people would appreciate us more :( 
every shade is beautiful!!","1762413365",,"28",,,,,"1"
"122142886196935198",,"#GreyhoundFreedomWall6337

(Help)

Hi po, i was wondering po if pwede pa po sumali sa UDC? I have a friend din po na willing na mag join huhu.","1762413302",,"11",,,,,
"122142886052935198",,"#GreyhoundFreedomWall6336

(acads)

i hope mag suspend po agad kasi ang hirap makipag siksikan if ever since ik madaming uuwi sa places nila. please po.","1762413243",,,,,,,
"122142885974935198",,"#GreyhoundFreedomWall6335

[ Help ]
Anyone here na may knowledge and currently trading/using OKX ? new to this app po and gusto ko sana may mag turo sakin ng mga bagay bagay","1762413187",,,,,,,"3"
"122142885854935198",,"#GreyhoundFreedomWall6334

[Safety]
Please, UNC, hear the request of the students. We sincerely ask that tomorrow’s classes be made asynchronous to ensure the safety and well-being of everyone, especially those who are boarding students here in Naga. As the weather situation worsens, many of us are worried about our safety and the uncertainty of travel conditions. We only wish to return home early to be with our families and to prepare for any possible effects of the incoming storm. We remember very well what happened last year after STS Kristine, when many students were left stranded in the city, unable to go home, with limited access to food, water, and communication. Some spent the night in fear and anxiety, away from their loved ones who were also worried and powerless to help.

We hope that this time, lessons from the past will be taken to heart. Prioritizing the safety of the students is not only an act of compassion but also a reflection of UNC’s care for its community. Education is important, but safety should always come first.

Please, UNC, have mercy and consideration for your students. Allow us the chance to go home safely before the weather worsens. We are not asking for a break, only for understanding, to ensure that no one is put at risk and that we can all continue our studies with peace of mind once everything is safe again.","1762413068","17","113",,,,,"1"
"122142827780935198",,"#GreyhoundFreedomWall6333

[ Confession ]

Ilang months na ako nag papapansin sayo daphne infornon tangina pano natin to ma sisimulan kung dedma k palgi sa mga patama ko!!

-justgivemeonechanceandi’lltreatyouright🦈","1762399264",,,,,,"14","4"
"122142827660935198",,"#GreyhoundFreedomWall6332

(acads)

i hope mag suspend agad ng class since may bagyo please para makauwi agad ako (kami) na mga nag bbh.

-🙏","1762399203","2","22",,,,,
"122142827504935198",,"#GreyhoundFreedomWall6331

[Confession]
I like you Feo Manito from BS Archi Block A🥰🥰 super cute mo po","1762399142",,,,,,"10",
"122142826682935198",,"#GreyhoundFreedomWall6330

[safety]

hii, nakakatakot tong paparating na bagyo. Pwedeng isipin na baka lumihis lang at hindi tumama saatin katulad nung nangyari dati, pero mas mabuti mabigyan ng sapat na panahon ang mga studyante na makapaghanda lalo na yung nagddorm or boarding house. Pls pls pls... Sobrang lala ng nangyari sa cebu. Huwag naman sana. Huwag talaga sana matuloy. Pero kung oo man, sana handa tayo.","1762399083","3",,"2",,,,
"122142826412935198",,"#GreyhoundFreedomWall6329

[reflection] [vent, not really]
(picture for attention)

Freedom,
Something I have longed for;
a freedom so sweet that 
I don't regret leaving.

Boredom,
Is this what it means to be free?
to be consumed by boredom,
to do nothing but breathe?

Discovery,
somehow I contemplate—
if this is the time to discover myself
to learn new things, to reconnect.

Reflection,
This poet had reflected;
love shouldn't be forced,
it is supposed to be genuine.

Final,
for the last time I have decided 
not to beg for love,
nor beg to be loved.","1762399023",,"2",,,,,
"122142826328935198",,"#GreyhoundFreedomWall6328

[Rant]

I can't deny that I miss Bianca PS anymore. wala na akong time masulyapan siya sa main gate gusto ko na mag first move sakanya kasi last check ko sa fb at ig niya single pa rin siya, eto na ang pagkakataon... Kaso lang bigla na naka lock profile sya sa fb tapos si ig niya private na pano na ako kaini😢 nakakastress na nga mga gawain sa CE hindi pa kita ma stalk 💔","1762398964",,,,,,,
"122142826052935198",,"#GreyhoundFreedomWall6327

[question/acad]

Nakkapag pa approved po ba ng pro or standards ng capcut here sa unc-ict??? Or apps of canva alone lang ang hold nila??? Huhuhu badly need for our video editing😣😣😣","1762398843",,"1",,,,,
"122142697496935198",,"#GreyhoundFreedomWall6326

(acads)

not to fear monger, but it is better safe than sorry. i hope the university, especially the LGU suspends the classes on friday so that students, faculty, personnel, and others from our university will be home in time and prepare for the typhoon.","1762352463",,"29",,,,,
"122142697352935198",,"#GreyhoundFreedomWall6325

[vent/rant] 

this so called wellness break is not helping the learners at all because instead of resting, they're thinking or doing the compiled assessments, milestones, and f.o's that is supposed to be submitted all at the same time. at this point, they deserve more than a 3-day break. countless learners have either not being able to sleep or mentally drained. they deserve to rest too, and i mean not a 1-day or 3-day rest, it should be longer than that.","1762352403",,"5",,,,,
"122142697034935198",,"#GreyhoundFreedomWall6324

[Confession]

Shout out kay ate na naka brown kanina sa klase namin sa mmw ang ganda mo po, ano po pangalan mo??!","1762352342",,,,,,,
"122142696842935198",,"#GreyhoundFreedomWall6323

[meme]

cs/cje student na homophobic and insensitive VS. baklang ssns/sba na may superiority complex","1762352284",,"1",,,,"15",
"122142696716935198",,"#GreyhoundFreedomWall6322

[Rant]

I couldn’t even speak for a few days and couldn’t sleep last night because I know I’m going to fail this subject. I feel anxious, and my blood’s rushing through my veins when I saw that I didn’t submit the Final Output on GClass — the one that was supposed to be done earlier as a group. The first problem? The people. I kept asking before if they already had groupmates, but no one responded, so I just assumed they did. The second problem? The way they choose their groupmates. It’s unfair! They only choose their friends and ignore others. I really hate groupings. What do you mean I’ll just sit there while no one picks me? I tried to approach, but no one welcomed me.

When I tried to share my thoughts for the Final Output or Milestone, they didn’t listen because they only listen to their barkada. It hurts that people today choose their friends over the deserving ones. Some even beg the teacher para lang makasama ‘yung friends nila. And then what? The “pabigat” jobs end up on me — and the worst part is, they didn’t even do their tasks. I assigned everything, I trusted them, but they didn’t even start. I convinced them, but nothing happened. Laging tutok sa ML, CODM, at bebe-time.

I did everything by myself. I didn’t sleep for nights, barely ate just to finish that Milestone, and I almost lost blood (I have blood loss anemia). My parents have no idea what’s happening. Then those same people have the nerve to laugh and tease me. One even said, “Garo puyat ka, dai ka man lang tinabangan ng groupmates mo?” Like, really? I did try to join, but you all chose your friends! You laugh at someone who’s struggling instead of helping her. That’s cruel. I just hope next time, groupings are assigned equally so that no one gets left out or taken advantage of again.

- ♡","1762352223",,"1","16",,,,"1"
"122142696590935198",,"#GreyhoundFreedomWall6321

[rants]

tano may mga prof na dae tig coconsider na tawan time ang mga student niya para makaulay lang about sa grades kasi tatawan ka ning hababa grades pero pinasa mo man gabos tas sasabihon na ""MAYO DAA PINASA"" grabe naman yan, dinaog pa ang major kung maka .tao ning hababa grades, may mga student man na ginigibo gabos tas ganon lang, please magdangog or makiramdam din kamo","1762352163",,,,,,,
"122142696326935198",,"#GreyhoundFreedomWall6320

[Question]

may pasok na ba kahit di pa nag announce na lifted na yung suspension?

-K","1762352102",,,,,,,
"122142696122935198",,"#GreyhoundFreedomWall6319

[question]

May pasok na ba guys???????","1762352044",,,,,,,
"122142695966935198",,"#GreyhoundFreedomWall6318

[Rant]

Ganto ba talaga sa Naga?🥹 Pahulaan kung may pasok na. Bakit hindi kayo nagaannounce kung lifted na amg suspension 😭😭 May pasok na ba ngayong Nov. 5?","1762351984",,,"2",,,"7",
"122142695774935198",,"#GreyhoundFreedomWall6317

Replied to #GreyhoundFreedomWall6312

[advised]

Maybe need mo lumabas sa comfort zone mo. Kasi di ka mag go-grow kung sya lagi ang aatupagin mo. If no cheating history naman partner mo do not overthink, pero kung di ko mapigilan mag overthink, just talk to your partner para kaiuha mo ang sagot sa isip mo. Wag mo antayin na mag cheat partner mo para lang mag hiwalay kayo at lumabas ka sa comfort zone mo. Sinasabi ko sayo beh, di madali kalaban ang anxiety and depression.","1762351924","1",,,,,,
"122142695582935198",,"#GreyhoundFreedomWall6316

[question]
meron na f2f classes ba bukas? 
(di pa kase ako nalaba ng uniform)","1762351862",,,,,,,
"122142695456935198",,"#GreyhoundFreedomWall6315

[Curiosity/Rant]

Hello! I just want to know, tama ba ang grammar ng USG when they say “Be a USG Committee” instead of “Be a USG Committee Member”?

Listen, hindi ‘to pambabash ha — valid curiosity lang. Kasi despite having an English Immersive Environment (EIE), parang kailangan din ng SRA for written English. Hoping ma-consider ito ni UNC as an academic reform option, kasi medyo worrying na bumababa yung quality natin sa written language.

P.S. Grammar Nerd lang! Hindi Nazi tulad nung UNC Law Student!","1762351802",,,,,,,
"122142695378935198",,"#GreyhoundFreedomWall6314

[question]

may tour rin po ba ang nursing students? if meron po, is it for 1st year or higher year?","1762351742","1",,,,,"14",
"122142695060935198",,"#GreyhoundFreedomWall6313

(academic)

just to dug up the past about the 1.30 requirement for latin honors, it would’ve been okay, only if they also adjusted their range sa grading system. because it doesn’t matter if u got 98 kasi katumbas pa rin siya ng 96 under 1.25. ang laki ng difference when adding those grades up for latin honor.","1762351624",,,,,,,
"122142507278935198",,"#GreyhoundFreedomWall6312

[Vent Out]

Dear people of the universe, 

If ever given the chance to fall in love, please fall in love with a person who will:

1. Give you peace of mind;
2. Will not dismiss your emotion;
3. Will give you assurance; and
4. Will love you in the love language that you can comprehend.

Things I wish I can say I have in this long term relationship of mine.

But you know what's the craziest part? I'd still choose this person. Hindi ko na din alam kung bakit even though I'm being disrespected and invalidated. Hindi ko din alam kung bakit parang I can't walk away. Maybe my heart won't let me because at the back of my mind, I'm still hoping that it can be fixed. 

Tang-ina talaga ng pag-ibig eh no? Will make you smile, laugh, cry, beg, yearn, and sometimes OT, overthink. But these negative things only happens in a relationship if one of you are not reassuring enough and not securing enough. 

May God help us to get the kind of love we truly deserve. 

-Average NB 103 enjoyer","1762263757","2","25",,,,,"2"
"122142502292935198",,"Wala na ba kayong mga tanong? Kung wala na, suntukan na lang. Charot.","1762261080",,,,,,,
"122142466772935198",,"Hello. 

We'll be having a short break in reviewing all of your submissions. For the meantime, we're making this as an opportunity to get closer to our community. 

Hence, ask us about anything here in this post and we'll try to answer as much as we can.","1762245002",,"1",,,,,"4"
"122142462068935198",,"#GreyhoundFreedomWall6311

[rant]

I dislike the grading system that includes contribution to the group, like? ang daming freeloaders na nakakasama ko, pero in sake of a high grade kailangan ko din sabihin na nag tulong sila sa paggawa ng Milestone or F.O. For me its unfair talaga that the entire group will face the consequences of getting level 2-3 just because there a freeloaders who didn’t do their job that were assigned to them.","1762242362","3",,,,,,
"122142461522935198",,"#GreyhoundFreedomWall6310

[RANT]

tano may mga prof na maski pirmi man pasado ang output arataas ang quiz tas exam tapos pirming man nasa klase ang student hababa mag tao ning grades? dae man po kami maribok kung aram mi man sadiri mi na deserve mi ang arog katong grade?","1762242305","1","2","7",,,,
"122142411554935198",,"#GreyhoundFreedomWall6309

[Rant]

Considerations naman po for the milestones, final output, and activities. Hindi na namin alam kung ano ang uunahin because the deadlines are near. Sana naman next quarter ayusin na ang sched, hindi nong kailangan i-siksik sa isang week like a can of sardines, hello?","1762236184",,"2",,,,,
"122142411446935198",,"#GreyhoundFreedomWall6308

[ rant ]

ay nako may cctv na ngni duman irigot sana baga mag pa irinit bako bagang mag h0tel nalang dw

reply to #GFW6293","1762236123",,,,,,"9",
"122142411254935198",,"#GreyhoundFreedomWall6307

[RANT]

Just a question for you ma'am. When you literally put failed in your students does that make you happy? Because your grading isn't reasonable for just a minor subject.. Putting 2.25, 2.0, 2.50, or worse 4.0 like my friend I mean I know that she isn't well performing in front when speaking in front of the speech you want to hear but that doesn't make difference to put her a failed number like a 4.0 because she barely absence your class.. Like I heard to my other classmate that got 1.75 but barely in class, average in performance but GOT 1.75 isn't unfair?? That they got 1.75 but barely in class. So I hope you didn't just mini my nimo our GRADES. That's all just ranting my frustrations because this is the subject we have 2.0  hayts. I know some might say it can't be avoided, we know that just 4.0 isn't reasonable to person that barely absent in class. <3","1762236063",,,"1",,,,
"122142408176935198",,"#GreyhoundFreedomWall6306

[question] 

hello saindo mga teh! isay tabi jan naka uno sa fm ta pa share lamang daw kang tips nindo para mag langkaw lamang ang dos ko 😅. salamaton😚","1762234203",,,,,,"12","1"
"122142408092935198",,"#GreyhoundFreedomWall6305

[Question] [Rant]

Who finds cooking sweet or intimate?

Kase ung isa jan ayaw lutuan gusto sa labas daw kumain, be practical daw amp.","1762234143",,"2",,,,,"1"
"122142407864935198",,"#GreyhoundFreedomWall6304

[Rant] [Confession]

Hi. Just want to rant and share my thoughts lang.

I saw my grades in the portal today. Slightly disappointed but I understand why do I get to have that grade. I know college is hard but as I had observed to some people, why make it harder?

As I said some people, I want to be specific about the bias, favoritism, and backer or connections of students to some Profs sa UNC or maybe in general per se kasi nangyayari naman to kahit saan. But to rant my observation in our univ. I refer to some professors only, kasi marami naman yung Professional and mababait. On the other hand, it just makes a lot and more burden, pressure, and stress to me when I observed that there's an unfair treatment per students if ka-close or kakilala nila yung estudyante. They will also give high grades for it. This is not just my observation but it really is being used or going on for some situations. It could be denied but I just want to plead maybe awareness? To be more fair? Cuz alam naman na nila yun if they're doing it intentionally or unintentionally. Kasi some of us really work so hard to have better grades but why some people got higher grades even if they do the bare minimum just because they “knew” the student? Why it feels like we need to ’please’ our Professors just for them to like us or our block to not get on their bad side instead of just doing so much effort to earn a better or deserve grade?

Just want to ask, why?

- over drained and observant student","1762234082",,,,,,,
"122142407738935198",,"#GreyhoundFreedomWall6303

[Rant]
I honestly can’t believe a law student thought it was okay to dress up as Adolf Hitler for Halloween. Like, really? Of all people who should understand the weight of history, the meaning of human rights, and the value of sensitivity, it’s us. You can’t hide behind “it’s just a costume” when that figure represents genocide, racism, and the complete breakdown of justice.

We study law to prevent exactly the kind of atrocities that happened under regimes like that. It’s not edgy or “funny.” It’s ignorant and disrespectful to the victims, to the ideals we’re supposed to uphold, and to the very profession we’re preparing to enter.","1762234022","6",,"7",,,,
"122142407642935198",,"#GreyhoundFreedomWall6302

[rant]

i really hate those people na nagsasabi ng ""kala mo man kagayunan""... huh???

for context lang there's this one girl kasi na tinanggihan nya yung isang guy na pinipilit sya na magsx sila then yung girl man daw andaming demands  or ""rules"" dun sa guy regarding their sexual relationship.

going back to this girl na nagsabi nung statement earlier. let's say na hindi naman talaga kagandahan yung girl, WALA NA BA SYANG KARAPATAN PARA MAGTANGGI OR MAGDEMAND?? dae ba pwedeng gusto nya lang mapamaray buhay nya or masave vcard nyaa?😭😭😭 ara ka lang garo ta sya ang inalok kang guy HAHAHAHAHAHAHAHAHA. nakakatrigger lang ta ako mismo aminado ako na dae man ko kagayunan or dae ko aram ang pretty privilege na yan, kaipuhan ko makiulay or magdemand talaga minsan ta dae ko man nakukua gusto ko unless pakiulayan ko, dae ko man maasa sa mukha ko unlike other girls😭","1762233963",,,,,,,
"122142407504935198",,"#GreyhoundFreedomWall6301

[Confession]

Hi pala kay Bianca from BSED-Filipino. Gusto ko lang ipaalam sayo na...

❎
Namimiss na kita

✅
ʟᴀʟᴏɴɢ ʟᴀɴɢ ɴᴀᴋᴀᴘᴀᴘᴀɴɢʟᴀᴡ ᴀɴɢ ʙᴀᴡᴀᴛ ᴋᴀɴᴛᴀ,
ʟᴀʟᴏɴɢ ʟᴀɴɢ ɴᴀᴋᴀɪɪʟᴀɴɢ ᴀɴɢ ɪʙᴀɴɢ ᴍɢᴀ ᴍᴜᴋʜᴀ,
ʟᴀʟᴏ ʟᴀɴɢ ᴘᴜᴍᴀᴘᴀᴛᴀᴋ ʏᴀʀɪɴɢ ᴍɢᴀ ʟᴜʜᴀ,
ʙᴀᴡᴀᴛ ᴏʀᴀꜱ ɴᴀ ʟᴜᴍɪᴘᴀꜱ ɴᴀ ɪᴋᴀᴡ ᴀʏ ᴡᴀʟᴀ.","1762233904",,,,,"8","16","3"
"122142407444935198",,"#GreyhoundFreedomWall6300

[confession]

i DO NOT know if the person who confessed thru this account is the person im sending this confession for, but i really think it's her so lezgur

all I wanna say is, ang oa mouh talaga; you’ve been feeling like you aren’t enough with your actions, or may kulang—as you said. dd, it may feel like we’re drifting apart, but I’d think of it as a pause; we may be a paragraph, or maybe an essay, or maybe a novel. but dd, that expresses pauses, stops, question marks, or maybe even exclamation marks. also, no need to act like it's an ending book — stories can be endless.

but don’t worry; all i see is that i wanna be with you maging friends man or what or ano or yes. inisip mo kasi, after nung confession, gora na agad ang malaking pagbabago sa label? no; we’re learning, and that’s all i see. i hope you know i’ll be here—and always will be.

goodbyes aren’t for me, i’ll stay — i’ll always stay. luvu, bff qoeh 💖

don't take the bad feelings too much. negative attracts negative lowlz","1762233844",,,,,,,
"122142407150935198",,"#GreyhoundFreedomWall6298

[Rant] [Realtalk] [Sarcasm] [Hindi kami Natong]

Kapag may bagyo o kaya naman grabe ang ulan sa labas ng Naga–hindi kasalanan ni UNC o ng LGU Naga kung di sila mag suspend classes.

Kasalan yan ng mga outsiders kung bakit sa Naga sila nag enroll. Sa sunod kasi dun nalang kayo sa malapit. Sino ba naman kayo para ma accomodate ang needs niyo??? UNC is already doing their best.

Pero seryoso na ah. Nag suspend na Minalabac at Libmanan, so ano na ang plano ng UNC? Wala lang kasi di importante mga students sa labas ng Naga? Alam mo yan Japan senpai kasi outside Naga ikaw, pero may car ka so kaya siguro out of touch ka sa mga students na kailangan mag public commute just to get to school.

Adios!","1762233722",,,,,,"103",
"122142407036935198",,"#GreyhoundFreedomWall6297

[QUESTION]

May grades na daw yung ibang course bakit kami wala pa?","1762233662","1",,,,,,
"122142406934935198",,"#GreyhoundFreedomWall6296

[Rant]
I really wish there was more consideration sometimes. The rain earlier was so heavy, and there was lightning too — yet still, no class suspension! For students like us who have classes until evening, it’s honestly scary to go home in that kind of weather. When I got home, I was completely drenched — even my shoes were soaking wet. We’re not robots who don’t get tired or scared. Safety should come first before attendance, right?","1762233603",,,,,,,
"122142406808935198",,"#GreyhoundFreedomWall6295

[Rant I guess]

I find it extremely ridiculous that the schedule for submission of milestones, tasks, the defense and whatnot, is done only within 2 days without considering the fact that students are already overwhelmed by limiting the time and date to give students preparation or to finish their tasks, just for 2 days. 2 days is just not enough. Atleast give us a week. Not an attack to UNC SHS, just a simple complaint.","1762233543",,,,,,,
"122142406706935198",,"#GreyhoundFreedomWall6294

[ advice ]

Reply to #GreyhoundFreedomWall6271

I know it's hard to ve insecure and always feel anxious about what others think of us. But, we can't avoid wondering and judging looks that people will give us, nor make them adjust for our needs. 

They don't know you, and so do you. Which means that what you think they're thinking of about you, is just what you picture yourself to be in their pov. They probably don't even remember you after a few seconds or minutes because THEY DON'T KNOW YOU.

So often, we dig too deep into the pit of insecurities. But you know what? It's better to think that we are all just strangers to each other. That we know nothing about each other.

Those looks of judgement they are giving you? probably just observing your beauty.

Your blockmates/classmates smiling while looking at you? Probably they like you or knows someone who likes you. Maybe they like something about you (like the way you talk or your voice, the way you dress or present yourself, etc.) or they probably are just talking and coincidentally looked over your direction.

With your statement, you are also just proving to me that you are judging people too—not by what and how they look like, but by what they think about you; assuming that they think negatively of you, when in fact, they aren't. 

And if those people knew about what you think their opinions are about you, you might also hurt their feelings, or maybe make them feel offended.

Although your feelings are valid, it's also important for you to know that people don't care as much as you think they care about you (appearance-wise). So don't worry yourself too much and stop letting yourself down.

To all insecure people reading this, you are beautiful just the way you are. No matter how negative you think people say or think about you is just what you think of yourself—they are most likely admiring you, so worry not and rest assured, they think you're pretty and just can't openly express it! 

You don't have to rush and embrace the flaws that you think you have, take your time in accepting and start loving yourself more. I hope that you'll be gentler and kinder with your thoughts of yourself, because that's when real beauty will start blooming.","1762233484",,,,,,,
"122142406574935198",,"#GreyhoundFreedomWall6293

[Rant]

late na ngani ako may mahihiling pa akong mag bata sa may elib. malipot pero dae man kaipuhan magpainit sa likod kang elib. sana all na lang talaga, LF man ka bbt sa likod kang elib 🥺🥺","1762233423",,,,,,"7",
"122142406436935198",,"#GreyhoundFreedomWall6292

[RANT]
hanap tru lab pero palong palo sa mga babae na kala mo mauubusan
HAHAHAHAHAHAH","1762233364",,,,,,"5",
"122142406286935198",,"#GreyhoundFreedomWall6291

[Help]

hi sa mga college student po dyan na naka kita ng darkgreen na umbrella and fibrella ung brand sa room 303 plssssss turn it over po sa security office or just leave it there😭😭 that shi is expensiveee and ilang beses na ako naka iwan ng payong pls lang😭","1762233304",,,,,,,
"122142406118935198",,"#GreyhoundFreedomWall6290

[ rant ]

Imbes mag aral, mqglandian gusto?HAHHAHAHHAHAHHHAH mag h0t3l kayo jusko kaayo actually nag sorry sakin yng bf but whatever mag sorry ka sa pader HAHHAHAHHAHA si ate mo pati nakaparapaldaldang halipot #proud yan ateng? 

reply to #gfw6284","1762233183",,,,,,"6",
"122142405692935198",,"#GreyhoundFreedomWall6289

(rant)

ganto na ko for weeks oh, awa nalang talaga 😅😅✌️✌️✌️","1762233064",,,,,,,
"122142355364935198",,"Grabe naman yan, baka maghali ka pa nanggad saindo ning naka-uniform sabay hagad balon sa magurang mo para mag-taratambay sa Prieto saka Paraiso.","1762219183","1","1",,,,"187",
"122142258092935198",,"#GreyhoundFreedomWall6288

[RANT]
Haay. uuwi nanamn na malamig at basa ng ulan.
Oo na. edi wag pumasok kung di safe, eh hindi naman mag sspecial lesson para lang saken eh. BIOFLU nalang ulit","1762167123",,,,,,"8",
"122142257972935198",,"#GreyhoundFreedomWall6287

[Rants]

Waterproof yarn, ig UNC stands for
U- University of
N- Natong
C- Caceres","1762167064","1","5",,,,"351",
"122142257858935198",,"#GreyhoundFreedomWall6286

[confession]

To this guy,
everything changed when one of us confessed.

We were best friends before anything else — the kind of friendship that felt unbreakable. You knew me in ways no one else did. You saw me at my lowest, laughed with me at my happiest, and stayed when I had nothing to offer but my company and my 'taray'. You were my comfort person — the one I could be weird, quiet, and honest with, without ever being judged.

Then one day, one of us confessed, and suddenly everything we had shifted. It wasn’t bad at first. In fact, it felt like the best kind of change — like the friendship we built had finally found its missing piece. We started talking more, feeling more, hoping more. It felt real. It felt right.

But maybe we were never ready. Maybe loving each other while still figuring out who we were was too much to handle. I told you I was willing to change, and I truly believed I could. But the truth is, I couldn’t. I tried to adjust, to be less stubborn, to be more patient, to be someone you wouldn’t get tired of — but I always fell short. You deserved consistency. You deserved peace. And I was chaos.

You gave me so many chances — more than I probably deserved. You forgave me when I didn’t even ask, stayed when you had reasons to leave, and kept believing in me when I couldn’t believe in myself. But I kept wasting it. I kept wasting you. I kept wasting US.

We’re not strangers, not yet. But we’re drifting apart, and I feel it every single day. We still talk sometimes, but it’s not the same. The comfort’s still there, but it feels forced now, like we’re both trying to hold on to something that’s already slipping away. I miss the way it used to be — the random voicemails, the inside jokes, the unspoken understanding. I miss the version of us that didn’t have to try so hard. You’re still my best friend in my heart, but I know things have changed. I can feel you slowly becoming someone I used to know. And maybe that’s what hurts the most — watching you fade without completely disappearing. You’re still here, but not really.

I keep thinking about all the chances you gave me. All the times you waited for me to finally get it right. And I didn’t. I couldn’t. I told you I was willing to change, but the truth is, I don’t know how. You were perfect in ways I’ll probably never be, and I kept expecting you to stay while giving you reasons to leave.

I’m scared of the day when we finally stop talking altogether. When we become just two people who used to know each other too well. But maybe that’s where we’re headed. Maybe we’ve reached the part where love quietly becomes memory. You were the last person I thought I’d never lose. But I guess love changes things — sometimes for the better, sometimes for good.
And I’ll always carry that regret: that I wasn’t enough for the person who gave me every reason to be.

You gave me so many chances, and I wasted every single one.
You kept trying to hold us together, but I was the one who kept letting go. You were ready to love me in all the right ways, and I was too lost, too unsure, to meet you halfway. I miss my best friend — the one who made me laugh at the dumbest things, the one who felt like home. I miss the comfort we had before feelings got in the way. I miss the version of us that didn’t have to think so hard just to talk, the one that didn’t hurt to remember.

To this guy… thank you for trying, for staying longer than you should have, for giving me parts of you I never deserved. Thank you for believing I could be better, even when I proved otherwise. You showed up for me in every way that mattered, and I’m sorry I couldn’t do the same.

I couldn’t change for you — not because I didn’t care, but because I didn’t know how. And that’s something I’ll always carry with me. You were the right person at the wrong time, and I hate that truth more than you’ll ever know.

So this is my quiet goodbye.
Not the kind that ends with anger or blame — just the kind that accepts what is. I’ll keep rooting for you from a distance, even if it hurts. I’ll keep wishing you peace, even if it costs me mine. Thank you for being my person, my safe place, my best friend.
You’ll always be one of the best parts of my life — even if I can’t be part of yours anymore. Now and forever :)

- 🩷","1762167004","2","1","3",,,,"2"
"122142257684935198",,"#GreyhoundFreedomWall6285

[Rant]

Good eve admin
Gusto ng tru lab sabi nung babaero","1762166945","1",,,,,"2",
"122142257606935198",,"#GreyhoundFreedomWall6284

[Rant]

Around 9:00 AM dumaan ako sa likod ng E-Library kasi super lakas ng ulan. My gosh may college couple na nag bebe time 😭 may place naman for it but why sa likod ng E-Library? I think need na ng cctv doon to ensure na walang tumatambay. Around 11:00 AM dumaan uli ako and nandoon pa rin sila. Hindi naman ako bitter sa relationship nila but may tamang lugar for it, medyo madilim but still exposed pa rin since maraming dumadaan doon lalo maulan kanina","1762166883",,,,,,"89","3"
"122142230450935198",,"Peak UNCean Humor!","1762154114",,"1",,,,"27","1"
"122142225212935198",,"#GreyhoundFreedomWall6283

[rant]

waaaa i have no one to talk to about him so dito ko nilalabas sa gfw. i just can't forget kung gaano siya kagaling mag laro during his matches last intrams 🏸, he has no jersey number but nalaman ko name niya bc of my
#GreyhoundFreedomWall6225 (hays kilig malala :>)","1762150685",,"1",,,"1",,"1"
"122142225158935198",,"#GreyhoundFreedomWall6282

[help]

may classes po ba? super heavy kasi ng ulan samin, basang basa nanaman ako papasok neto 💔","1762150622",,,,,,,
"122142225062935198",,"#GreyhoundFreedomWall6281

[Rant]
Ano na unc???? Mauranon baga tabi? Nag suspendi na sa ibang school ano na?","1762150564",,,,,,,
"122142224930935198",,"#GreyhoundFreedomWall6280

[RANT]

CURRENTLY LISTENING TO PLAYLIST: DAHAN-DAHAN LANG, DEADLINES.

-NYAK NYAK","1762150502",,,,,,"9",
"122142224816935198",,"#GreyhoundFreedomWall6279

F/O (friendship over) na kami ni F/O (final output) 🙄😑🫩","1762150442",,,"1",,,"10",
"122142224528935198",,"#GreyhoundFreedomWall6278

{Rant}

We used to be friends before, but now we don’t talk to each other anymore. It’s sad how things changed between us  we used to be so close, and now it feels like we’re just strangers. I don’t even know what happened or why things turned out this way, but sometimes people just drift apart, and that hurts the most. I thought I was already in the right circle of friends, but I guess I was wrong. Now, I only have one friend..... and it really hurts realizing that the people I trusted before weren’t meant to stay.","1762150323","1",,"2",,,,
"122142190664935198",,"#GreyhoundFreedomWall6277

[Rant]
Over na talaga sa mga F.O, tangina mamamatay nako sa mga hayop na yan😭😭😭😭 na para bang pwede na kami ikasal ng mga final output ko sa sobrang dalas namin magkasama😭 pero shet no jokes napanaginipan ko kanina ung PR ko nag hahanap daw ako ng RRL taena bwiset gahahaha","1762132203",,,"4",,,"15",
