,Region,Province,District,Sector,Subsector,Job Requirement,Program,Type of Program,Demand,Worst Demand,Base Demand,Best Demand,Program_upper
975,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,FORKLIFT OPERATOR,HEAVY EQUIPMENT OPERATION (FORKLIFT) NC II,With TR,MEDIUM,10,15,30,HEAVY EQUIPMENT OPERATION (FORKLIFT) NC II
976,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",GLASS INSTALLER (GLAZING WORKS),NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
977,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",GLASS INSTALLER (GLAZING WORKS),NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
978,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECTO WORKERS CORPORATE SUPPORT",HEO BACKHOE LOADER,HEAVY EQUIPMENT OPERATION (BACKHOE LOADER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (BACKHOE LOADER) NC II
979,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECT WORKERS CORPORATE SUPPORT",HEO EXCAVATOR,HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II
980,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE,HEO TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,With TR,MEDIUM,10,15,30,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III
981,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",LAMINATE INSTALLER,CARPENTRY NC II,With TR,HIGH,30,50,100,CARPENTRY NC II
982,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",LAMINATE INSTALLER,CARPENTRY NC II,With TR,HIGH,30,50,100,CARPENTRY NC II
983,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL ,MASONRY (FINISHING),MASONRY NC II,With TR,HIGH,30,50,100,MASONRY NC II
984,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
985,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
986,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
987,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL ,MASONRY (ROUGH CONCRETE),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
988,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",MOBILE CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III
989,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"HORIZONTAL CONSTRUCTION
",MOTOR GRADER OPERATOR,HEAVY EQUIPMENT OPERATION (MOTOR GRADER) NC II,With TR,HIGH,30,50,100,HEAVY EQUIPMENT OPERATION (MOTOR GRADER) NC II
990,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,OFF-HIGHWAY DUMP TRUCK (RIGID) OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II
991,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,PAINTER,CONSTRUCTION PAINTING NC II,With TR,MEDIUM,10,15,30,CONSTRUCTION PAINTING NC II
992,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,PAINTER,CONSTRUCTION PAINTING NC II,With TR,MEDIUM,10,15,30,CONSTRUCTION PAINTING NC II
993,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,PAVER OPERATOR,HEAVY EQUIPMENT OPERATION (PAVER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (PAVER) NC II
994,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER,PLUMBING NC III,With TR,LOW,3,5,150,PLUMBING NC III
995,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER,PLUMBING NC III,With TR,LOW,3,5,150,PLUMBING NC III
996,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (FIRE PROTECTION SYSTEM),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
997,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (FIRE PROTECTION SYSTEM),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
998,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (PUMP EQUIPMENT),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
999,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (PUMP EQUIPMENT),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
1000,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PLUMBER,PLUMBING NC II,With TR,LOW,3,5,150,PLUMBING NC II
1001,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PLUMBER,PLUMBING NC II,With TR,LOW,3,5,150,PLUMBING NC II
1002,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",RIGGER,RIGGING NC I,With TR,LOW,3,5,150,RIGGING NC I
1003,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"HORIZONTAL CONSTRUCTION
DIRECT WORKERS",ROAD ROLLER OPERATOR,HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II,With TR,MEDIUM,10,15,30,HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II
1004,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,ROOF INSTALLER,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
1005,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,ROOF INSTALLER,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
1006,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,SCAFFOLDER,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),With TR,LOW,3,5,150,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)
1007,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,SCAFFOLDER,NO CORRESPONDING TVET PROGRAM,New and Emerging,MEDIUM,10,15,30,NO CORRESPONDING TVET PROGRAM
1008,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,SCAFFOLDER,NO CORRESPONDING TVET PROGRAM,New and Emerging,MEDIUM,10,15,30,NO CORRESPONDING TVET PROGRAM
1009,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL PROJECT MANAGEMENT,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
1010,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),With TR,HIGH,30,50,100,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)
1011,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),With TR,HIGH,30,50,100,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)
1012,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,SEALANT APPLICATOR,CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
1013,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,SEALANT APPLICATOR,CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
1014,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,SENIOR PAINTER,CONSTRUCTION PAINTING NC III,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC III
1015,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SPECIALIZED CARPENTER,CARPENTRY NC III,With TR,LOW,3,5,150,CARPENTRY NC III
1016,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",STEELMAN,REINFORCING STEEL WORKS NC II,With TR,LOW,3,5,150,REINFORCING STEEL WORKS NC II
1017,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SURVEY ASSISTANT,NO CORRESPONDING TVET PROGRAM,New and Emerging,MEDIUM,10,15,30,NO CORRESPONDING TVET PROGRAM
1018,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",SYSTEM FORWORKS INSTALLER,SYSTEM FORMWORKS INSTALLATION NC II,With TR,LOW,3,5,150,SYSTEM FORMWORKS INSTALLATION NC II
1019,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TIG PLATE WELDER,GAS TUNGSTEN ARC WELDING (GTAW) NC IV,With TR,MEDIUM,10,15,30,GAS TUNGSTEN ARC WELDING (GTAW) NC IV
1020,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",TILE SETTING,TILE SETTING NC II,With TR,LOW,3,5,150,TILE SETTING NC II
1021,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",TILE SETTING,TILE SETTING NC II,With TR,LOW,3,5,150,TILE SETTING NC II
1022,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III
1023,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS       ,TRANSIT MIXER,HEAVY EQUIPMENT OPERATION (TRANSIT MIXER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (TRANSIT MIXER) NC II
1024,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (EXTERNAL),WAREHOUSING SERVICES NC II,With TR,HIGH,30,50,100,WAREHOUSING SERVICES NC II
1025,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (INTERNAL),WAREHOUSING SERVICES NC II,With TR,HIGH,30,50,100,WAREHOUSING SERVICES NC II
1026,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,WATERPROOFER (SLABS),NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
1027,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,WATERPROOFER (SLABS),NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
1028,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL HORIZONTAL,WATERPROOFER (VERTICAL WALLS),CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
1029,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL HORIZONTAL,WATERPROOFER (VERTICAL WALLS),CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
1030,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",WELDER (GAS),GAS WELDING NC I,With TR,MEDIUM,10,15,30,GAS WELDING NC I
1031,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",WELDER (GAS),GAS WELDING NC II,With TR,MEDIUM,10,15,30,GAS WELDING NC II
1032,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,WELDER (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC II
1033,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,WELDER (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC II
1034,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,WELDER (STRUCTURAL),FLUX-CORED ARC WELDING (FCAW) NC II,With TR,LOW,3,5,150,FLUX-CORED ARC WELDING (FCAW) NC II
1035,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,WELDER (STRUCTURAL),GAS TUNGSTEN ARC WELDING (GTAW) NC II,With TR,LOW,3,5,150,GAS TUNGSTEN ARC WELDING (GTAW) NC II
1036,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,WELDER (STRUCTURAL),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC II
1037,REGION_VII,CEBU,"Cebu, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,WHEEL LOADER OPERATOR,HEAVY EQUIPMENT OPERATION (WHEEL LOADER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (WHEEL LOADER) NC II
1145,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,"
GTAW/TIG WELDER",GAS TUNGSTEN ARC WELDING (GTAW) NC II,With TR,MEDIUM,10,15,30,GAS TUNGSTEN ARC WELDING (GTAW) NC II
1146,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING," _x000D_
 	_x000D_
PIPE WELDER (SAW)",SUBMERGED ARC WELDING (SAW) NC II,With TR,LOW,3,5,150,SUBMERGED ARC WELDING (SAW) NC II
1147,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,AUTOMOTIVE AND LAND TRANSPORTATION PRODUCTION (OEM) ASSEMBLY,AUTO ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II,With TR,LOW,3,5,150,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II
1148,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,BAKER,FOOD PRODUCTION (BREAD AND PATISSERIE) NC II,With TR,LOW,3,5,150,FOOD PRODUCTION (BREAD AND PATISSERIE) NC II
1149,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,CALIBRATION TECHNICIAN,INSTRUMENTATION AND CONTROL SERVICING NC II,With TR,HIGH,30,50,100,INSTRUMENTATION AND CONTROL SERVICING NC II
1150,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC I,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC I
1151,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC III,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC III
1152,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC IV,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC IV
1153,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,FURNITURE AND FIXTURES,CARPENTER,CARPENTRY NC II,With TR,HIGH,30,50,100,CARPENTRY NC II
1154,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,CULINARY,COOKERY NC II,With TR,HIGH,30,50,100,COOKERY NC II
1155,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,DATABASE ADMINISTRATOR,PROGRAMMING (ORACLE DATABASE) NC III,With TR,LOW,3,5,150,PROGRAMMING (ORACLE DATABASE) NC III
1156,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,ELECTRICAL LEADMAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,With TR,LOW,3,5,150,ELECTRICAL INSTALLATION AND MAINTENANCE NC III
1157,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II,With TR,LOW,3,5,150,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II
1158,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,FCAW PLATE WELDER (ALLOY STEEL),FLUX-CORED ARC WELDING (FCAW) NC III,With TR,LOW,3,5,150,FLUX-CORED ARC WELDING (FCAW) NC III
1159,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,FURNITURE CARPENTER,CARPENTRY NC III,With TR,LOW,3,5,150,CARPENTRY NC III
1160,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,GAME DEVELOPMENT SERVICES,GAME PROGRAMMER,GAME PROGRAMMING NC III,With TR,LOW,3,5,150,GAME PROGRAMMING NC III
1161,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,GARMENTS,GARMENT SEWER,DRESSMAKING NC II,With TR,HIGH,30,50,100,DRESSMAKING NC II
1162,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,GAS (OXY-ACETYLENE) WELDER,GAS WELDING NC I,With TR,LOW,3,5,150,GAS WELDING NC I
1163,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,GAS WELDER (OXY-ACETYLENE),GAS WELDING NC II,With TR,LOW,3,5,150,GAS WELDING NC II
1164,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,GMAW WELDER (ALLOY STEEL),GAS METAL ARC WELDING (GMAW) NC III,With TR,LOW,3,5,150,GAS METAL ARC WELDING (GMAW) NC III
1165,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,GTAW OR TIG PIPE WELDER (ALLOY STEEL),GAS TUNGSTEN ARC WELDING (GTAW) NC IV,With TR,LOW,3,5,150,GAS TUNGSTEN ARC WELDING (GTAW) NC IV
1166,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,GARMENTS,INDUSTRIAL SEWING MACHINE OPERATORS,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
1167,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INSTRUMENT TECHNICIAN 2,INSTRUMENTATION AND CONTROL SERVICING NC III,With TR,LOW,3,5,150,INSTRUMENTATION AND CONTROL SERVICING NC III
1168,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INSTRUMENT TECHNICIAN 3,INSTRUMENTATION AND CONTROL SERVICING NC IV,With TR,LOW,3,5,150,INSTRUMENTATION AND CONTROL SERVICING NC IV
1169,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INTEGRATION SPECIALIST,PROGRAMMING (.NET TECHNOLOGY) NC III,With TR,LOW,3,5,150,PROGRAMMING (.NET TECHNOLOGY) NC III
1170,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,KITCHEN SUPERVISOR,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III
1171,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,MACHINIST,MACHINING NC II,With TR,MEDIUM,10,15,30,MACHINING NC II
1172,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,MACHINIST,MACHINING NC I,With TR,MEDIUM,10,15,30,MACHINING NC I
1173,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,MAINTENANCE ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,With TR,HIGH,30,50,100,ELECTRICAL INSTALLATION AND MAINTENANCE NC II
1174,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,MANUFACTURING SYSTEMS DEVELOPER,PROGRAMMING (JAVA) NC III,With TR,LOW,3,5,150,PROGRAMMING (JAVA) NC III
1175,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,CONSTRUCTION,MASON,MASONRY NC I,With TR,HIGH,30,50,100,MASONRY NC I
1176,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,MILLWRIGHT,NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
1177,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,MILLWRIGHT FITTER,NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
1178,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,PCB DESIGN TECHNICIAN,ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II,With TR,HIGH,30,50,100,ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II
1179,REGION_VII,CEBU,"Cebu, District 1",MANUFACTURING,METALS AND ENGINEERING,PIPE FITTER,PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
