postId,link,text,timestamp,reactionLikeCount,reactionLoveCount,reactionSadCount,reactionAngryCount,reactionWowCount,reactionHahaCount,comments,translated_text
122143371314935198,,"#GreyhoundFreedomWall6401

[Rant]

Gusto ko sana mag confess dito kaso wag nalang hehe ginagatekeep ko crush ko ih😏 ayaw ko ng may kaagaw☺️😅 Anyways, stay safe everyone!!🙏🙏",1762614363,,,,,,,,"#GreyhoundFreedomWall6401

[rant]

I would like to confess here but don't do it hehe I keep my crush on him 😏 I don't want a rival ☺️😅 Anyways, stay safe everyone!!🙏🙏"
122143371176935198,,"#GreyhoundFreedomWall6400

[confession]

Stay safe and dry, everyone! Lalo na sa crush kong pogi na si Rex from BSN 2.",1762614245,,,,,,,,"#GreyhoundFreedomWall6400

[confession]

Stay safe and dry, everyone! Especially with my pogi crush, Rex from BSN 2."
122143361558935198,,"#GreyhoundFreedomWall6399

[rant]

Reply to #GreyhoundFreedomWall6392

Anong gusto mo? Dai mag suspend? Okay na tong nag suspend kesa dai. Kadakol reklamo.",1762610223,,,,,,,,"#GreyhoundFreedomWall6399

[rant]

Reply to #GreyhoundFreedomWall6392

What do you want? Don't suspend? It's okay to suspend than not. So many complaints."
122143343924935198,https://www.facebook.com/share/p/1JJppY4Mcb/,Context: https://www.facebook.com/share/p/1JJppY4Mcb/,1762604177,1.0,,1.0,,1.0,269.0,6.0,Context: https://www.facebook.com/share/p/1JJppY4Mcb/
122143343036935198,,Dai man daw kamo karmahon sa pag-gamit sa pangaran ni Mayor Leni Robredo?,1762603772,3.0,2.0,8.0,5.0,,,,Wouldn't you be karma for using the name of Mayor Leni Robredo?
122143342244935198,,"Para nag-discuss Anti-Redtagging Ordinance sa Naga City, may surprise guest appearance na Bomb Squad? Hahahaha",1762603288,,,,,,34.0,,"To discuss the Anti-Redtagging Ordinance in Naga City, there will be a surprise guest appearance by Bomb Squad? Hahahaha"
122143341236935198,,"Mga beh from UNC University Student Government, may entry dito sa amin ang sabi daw pag-aaral ang atupagin niyo hindi mga ganiyang-ganiyang event. Anong magandang isagot dito mga mars? Sarap tampalin eh. Bongga talaga ang 2025 - 2026 na UNC University Student Government. Sa tanang buhay ni Admin 001 sa Uni, this is the first time na may pa Bomb Squad hahaha. Galing-galing talaga! <3",1762602859,,,,,,6.0,7.0,"Guys from UNC University Student Government, we have an entry here that says your job is to study, not events like that. What is good to answer here mars? It's good to be beaten. The 2025 - 2026 UNC University Student Government is really awesome. In Admin 001's entire life at Uni, this is the first time there is a Bomb Squad hahaha. Really great! <3"
122143340768935198,,"#GreyhoundFreedomWall6398

[question]

hello po sa mga nasa naga near unc, ask lang po brownout po ba dyan? huhu naiwan po kasi namin may laman yung ref baka mabulok, thank you po sa sasagot 🥹",1762602602,,,3.0,,,,2.0,"#GreyhoundFreedomWall6398

[question]

hello to those who are near unc, just asking is there a brownout there? Huh, we left it because the fridge is full, it might rot, thank you for the answer 🥹"
122143340270935198,,"May entry dito sa GFW na nagsabi na wala daw intensiyon manakot yung mga men in uniform na sumipot kanina sa event sa Sports Palace.

Beh, you don't know the feeling of being red-tagged kaya ganiyan ka mag-isip. Tig-boast mo pa na ang program mo is program kung tano may instruction ang cup noodles. Mag-focus na lang daa kamo The DEMOCRAT sa pagklase ta an sabi duman sa submission ""kung ano-ano naman lang saindo"". Kung sisay man su nag-submit kaitong entry na ito, lols ka beh. Necessary part kang democracy ang peaceful assembly and academic freedom. Lalong-lalo na ang pag-stand and rise against oppression. 

This page will never tolerate red-tagging and state imposed terrorism. 

Kung nate-trace lang namin ang mga nagsa-submit dito, yung nag-submit ng entry na yun ang una naming ko-konyatan. 

#NoToRedTagging
#AcademicFreedom 
#MalayangPamamahayag 
#PagaralanAngLipunan",1762602470,8.0,63.0,2.0,,,,5.0,"There is an entry here in GFW that said that the men in uniform who showed up earlier at the event at the Sports Palace had no intention of threatening.

Beh, you don't know the feeling of being red-tagged so you think like that. You even brag that your program is a program because the cup noodles have instructions. Just focus, The DEMOCRAT, on the classification of what was said in the submission ""whatever is yours"". If anyone submitted this entry, you are lols. Peaceful assembly and academic freedom are a necessary part of democracy. Especially standing and rising against oppression. 

This page will never tolerate red-tagging and state imposed terrorism. 

If we can only trace those who submit here, the one who submitted that entry is the first one we know. 

#NoToRedTagging
#AcademicFreedom 
#Free Press 
#PagaralanAngLipunan"
122143339136935198,,"#GreyhoundFreedomWall6397

[Confession]

Shout out ki Emilia Priless nang SCIS, ask ko lang if ano name nung palagi mo kasama sa pathfit? HAHAHAHAHAHA wala lang crush ko lang siya ganun (baka pwede malaman if what's her name?) HAHAHAHA",1762602004,,,,,,,,"#GreyhoundFreedomWall6397

[Confession]

Shout out to Emilia Priless at SCIS, I just wanted to ask what was your name when you were always with Pathfit? HAHAHAHAHAHA I don't have a crush on her just like that (maybe I can find out if what's her name?) HAHAHAHA"
122143339046935198,,"#GreyhoundFreedomWall6396

[Question]

Sa mga user ng Iphone 15 Pro Max, worth it ba ito bilhin ngayong 2025?",1762601943,,,,,,,,"#GreyhoundFreedomWall6396

[Question]

For iPhone 15 Pro Max users, is it worth buying this 2025?"
122143338956935198,,"#GreyhoundFreedomWall6395

[Pure Rant]

Hi, UNC - Student Congress (SCON)?? Look sa picture oh. Sana ma inspire kayo. 🤯😎",1762601885,1.0,9.0,,,,,,"#GreyhoundFreedomWall6395

[Pure Rant]

Hi, UNC - Student Congress (SCON)?? Look sa picture oh. Sana ma inspire kayo. 🤯😎"
122143280468935198,,"#GreyhoundFreedomWall6394

[rant]

Nakakatakot ang mga bagyo",1762579022,,,,,,,,"#GreyhoundFreedomWall6394

[rant]

Storms are scary"
122143264136935198,,"Uy ADNU Freedom Wall, pakisabihan naman yung mga baddies niyo diyan na huwag pumatol sa mga Marjhun at Mr. Make Me Cum variant. Isa ka din Falcons Freedom Wall, kailan ka ba babalik? Pina-takedown ka na ba ng Admin?",1762573831,2.0,,,,,31.0,,"Hey ADNU Freedom Wall, please tell your baddies there not to cut the Marjhuns and Mr. Make Me Cum variant. You are also a Falcons Freedom Wall, when are you coming back? Did the Admin take you down?"
122143262522935198,,"#GreyhoundFreedomWall6393

[PUBLIC SERVICE]

From Mayor's post.
📞 NAGA CITY BARANGAY HOTLINES | Uya an mga numero kan satuyang mga Punong Barangay sa bilog na syudad kan Naga para sa mga emergency asin iba pang pangangaipo. 🚨

Tandaan an mga numero na ini tanganing madaling maka-contact sa satuyang mga lider:

ABELLA
PB Apolinario Malana Jr.
0991-971-6313
BAG. NORTE
PB Raquel Tutanes
0907-512-2847
BAG. SUR
PB Josephine Camba
0949-390-9589
BALATAS
PB Ferdinand de Hitta
0919-650-2761
CALAUAG
PB Corazon Peñaflor
0928-689-5198
CARARAYAN
PB Rodrigo Agravante Jr.
0907-129-4068
CAROLINA
PB Leoncio Libuit
0917-808-9018
CON. GRANDE
PB Jerold Rito
0908-865-8325
CON. PEQ
PB Juan Francis Mendoza
0939-852-2069
DAYANGDANG
PB Julius Cezar Sanchez
0997-511-6403
DEL ROSARIO
PB Jose Peñas III
0917-183-8392
DINAGA
PB  Ma. Cristina Intia
0922-282-2814
IGUALDAD
PB Angelo Bendiola
0945-104-6646
LERMA
PB Domingo Serrado
0945-149-2642
LIBOTON
PB Ronald Lontok
0970-624-0291
MABOLO
PB Arthur Matos
0950-201-4304
PACOL
PB Ruben Limbo
0995-541-2731
PANICUASON
PB Domingo Ramos
0951-538-7116
PEÑAFRANCIA
PB Jacky Villafuerte 
0939-575-8438
SABANG
PB Cyrus Caballero
0939-315-7096
SAN FELIPE
PB Alfonso Rodriguez 
0929-472-2774
SAN FRANCISCO
PB Efren Nepumoceno
0938-535-1621
SAN ISIDRO
PB Veronica Panganiban
0968-530-1014
STA. CRUZ
PB Felix Matias Largo Sr.
0947-493-2135
TABUCO
PB Elisa Carmona
0920-568-6752
TINAGO
PB Estelita Bautista
0948-813-9992
TRIANGULO
PB Raymund Arevalo
0963-228-3087

Nagueños, i-share man po ini sa saindong mga katood asin kapamilya tanganing an gabos magin safe asin handa sa paabot na Bagyong Uwan.

#IkaAkoKitaAnNaga #PirmingAndam #UwanPH",1762573024,,2.0,,,,,,"#GreyhoundFreedomWall6393

[PUBLIC SERVICE]

From Mayor's post.
📞 NAGA CITY BARANGAY HOTLINES | Here are the numbers of our Punong Barangays throughout Naga City for emergencies and other needs. 🚨

Remember these numbers to easily contact our leaders:

ABELLA
PB Apolinario Malana Jr.
0991-971-6313
BAG. NORTH
PB Raquel Tutanes
0907-512-2847
BAG. SOUTH
PB Josephine Camba
0949-390-9589
BOUNDARY
PB Ferdinand de Hitta
0919-650-2761
CALAUAG
PB Corazon Peñaflor
0928-689-5198
CARARAYAN
PB Rodrigo Agravante Jr.
0907-129-4068
CAROLINA
PB Leoncio Libuit
0917-808-9018
CON. GREAT
PB Jerold Rito
0908-865-8325
CON. VERY
PB Juan Francis Mendoza
0939-852-2069
DAYANGDANG
PB Julius Cezar Sanchez
0997-511-6403
OF THE ROSARY
PB Jose Peñas III
0917-183-8392
DINAGA
PB Ma. Cristina Intia
0922-282-2814
EQUALITY
PB Angelo Bendiola
0945-104-6646
LERMA
PB Closed Sunday
0945-149-2642
TOUR
PB Ronald Lontok
0970-624-0291
HOLES
PB Arthur Matos
0950-201-4304
PACOL
PB Ruben Limbo
0995-541-2731
PANICUASON
PB Domingo Ramos
0951-538-7116
PEÑAFRANCIA
PB Jacky Villafuerte 
0939-575-8438
SABANG
PB Cyrus Caballero
0939-315-7096
SAINT PHILIP
PB Alfonso Rodriguez 
0929-472-2774
SAN FRANCISCO
PB Efren Nepumoceno
0938-535-1621
SAN ISIDRO
PB Veronica Panganiban
0968-530-1014
STA. CRUZ
PB Felix Matias Largo Sr.
0947-493-2135
TABUCO
PB Elisa Carmona
0920-568-6752
COMMAND
PB Estelita Bautista
0948-813-9992
TRIANGLE
PB Raymund Arevalo
0963-228-3087

Nagueños, please share this with your friends and family so that everyone will be safe and ready for the upcoming Typhoon Uwan.

#YouAreWeAreNaga #AlwaysReady #UwanPH"
122143262294935198,,"#GreyhoundFreedomWall6392

(question)
Pwede ba yun? Pag may sudden suspension of classes, Lilibot ang guards para pauwiin na ang students since suspended na nga?",1762572964,1.0,,,,,,,"#GreyhoundFreedomWall6392

(question)
Is that possible? When there is a sudden suspension of classes, will the guards go around to send the students home since they are already suspended?"
122143262060935198,,"#GreyhoundFreedomWall6391

(rant)
Dai pa mati ang bagyo, mild rains palang pero base sa news pakusog Ning pakusog daa ang bagyo which is scary. Mag andam, not just physically but also spiritually. Mag pray.
Mag iringat everyone! Mag evacuate ang dapat mag evacuate. Dai na mag para dunong ta para saindo man Yan. Dai mag pakampante and again mag pangadyi.",1762572902,,9.0,,,,,,"#GreyhoundFreedomWall6391

(rant)
The typhoon is not yet felt, mild rains but based on the news the typhoon is getting stronger which is scary. Prepare, not just physically but also spiritually. Pray.
Take care everyone! Those who should evacuate should evacuate. Don't be stupid because it's for you too. Don't be complacent and pray again."
122143261952935198,,"#GreyhoundFreedomWall6390

(rant)
Panong late notice if at exactly 12 noon nag post and Democrat ng suspension and if you're from STED naman 11:55 am nasend Yung memo ng suspension, just asking",1762572843,,,,,,,,"#GreyhoundFreedomWall6390

(rant)
Panong late notice if at exactly 12 noon and Democrat posted the suspension and if you're from STED then at 11:55 am the suspension memo was sent, just asking"
122143261850935198,,"#GreyhoundFreedomWall6389

[Campus life]

May nakakaaram po ba igdi kung pano mag join sa The Perspective (official publication of CEA)? Or nag eexist pa po ba si publication? As of now po kaya ma na ko nahihiling na posts sa FB page ninda.",1762572783,,,,,,,,"#GreyhoundFreedomWall6389

[Campus life]

Does anyone know how to join The Perspective (official publication of CEA)? Or does the publication still exist? As of now, I can request posts on your FB page."
122143261766935198,,"#GreyhoundFreedomWall6388

[Rant garo]
dae maayos trato mo kaya yan nagbago.. mag break na sna kamo. Hayp yan hababa na iq pero mas hababa palan eq",1762572725,,,,,,,,"#GreyhoundFreedomWall6388

[Short rant]
dae good treatment you so that changed .. break sna you. Hyp that's high iq but higher eq"
122143168712935198,,Ay hala haha,1762530918,,1.0,,,,41.0,,Oh come on haha
122143167632935198,,"Mga beh, mag-basa naman kasi kayo para di nababanas si Admin 001 hahaha

PS. No tags, automatic rejection of submission.",1762530560,,,,,,7.0,,"Guys, please read so Admin 001 doesn't get lost hahaha

PS. No tags, automatic rejection of submission."
122143165616935198,,"#GreyhoundFreedomWall6387

(help)

helpp pu, baka may naka kita po sainyo ng black mini fan (jisulife) na nag chacharge sa JH 30, nawala kasi bigla pag balik ko ng room wala na sha☹️☹️☹️. gantong model po nasa pic. sana mabalik pa sha☹️",1762530006,,,1.0,,,,,"#GreyhoundFreedomWall6387

(help)

helpp, maybe you have seen a black mini fan (jisulife) that charges the JH 30, it disappeared because suddenly when I returned to the room it was gone ☹️☹️☹️. It's the same model in the pic. I hope you come back sha☹️"
122143158236935198,,"#GreyhoundFreedomWall6386

(Shoutout) 
To my BSN 1-D 💕Hehehe, ang kyut mo kagabi habang gumagawa ng pubmat sa org niyo, di ko alam kung mas maganda ‘yung layout o ‘yung ngiti mo 😳 Libre ulit kita sa Triboo Grill next time, miss u! Sorry kung napagastos ka kagabi badtrip nahulog pa pera ko, babayaran kita promise! 
—👷📐",1762528024,1.0,,,,,,,"#GreyhoundFreedomWall6386

(Shoutout) 
To my BSN 1-D 💕Hehehe, you looked so cute last night while doing a pubmat on your org, I don't know if the layout or your smile is better 😳 I'll see you again for free at Triboo Grill next time, miss you! I'm sorry if you spent last night bad trip, my money still fell, I promise I'll pay you back! 
—👷📐"
122143157966935198,,"#GreyhoundFreedomWall6385

[Unfiltered truth]

Honestly, there are still so many cheaters, especially the basketball team. Team A, Team B — same thing, all cheaters. Most of you even have F-buddies. Your girlfriends are so kind and loyal, yet you’re out here cheating like it’s nothing. They think you’re good guys, but if only they knew the truth.",1762527963,,,,,,15.0,,"#GreyhoundFreedomWall6385

[Unfiltered truth]

Honestly, there are still so many cheaters, especially the basketball team. Team A, Team B — same thing, all cheaters. Most of you even have F-buddies. Your girlfriends are so kind and loyal, yet you’re out here cheating like it’s nothing. They think you’re good guys, but if only they knew the truth."
122143137050935198,,"Kung sino man nag-submit nito, just letting you know na nababanas kami sa'yo",1762525056,,,,,,3.0,,"Whoever submitted this, just letting you know that we are getting used to you"
122143136906935198,,Pareho pala kayong cheater eh. Kagaya lang din nung kakilala naming ano ni ADNU Freedom Wall,1762524994,3.0,,,,,34.0,2.0,You're both cheaters. It's just like when we met ADNU Freedom Wall
122143136744935198,,"#GreyhoundFreedomWall6384

[Rant]

Life update: nag klase ta may klase 1pm, nag suspend mayo klase 1pm nag-uli dahil sa late notice, Tinabuga kan magurang Kun ano ano na sinasabi😆",1762524964,,,,,,9.0,,"#GreyhoundFreedomWall6384

[Rant]

Life update: went to class because there is class at 1pm, suspended no class at 1pm went home because of late notice, parents threw away what they were saying😆"
122143136342935198,,"#GreyhoundFreedomWall6383

Mapilion ka admin Kang ipopost igdi.halos same sanaman ngani Kang tig popost mo dai mo mapost SI iba Jan. Nag fiFreedom wall man sana gabusun mo na pero aram man na may limitation. Pero halos same man lang kaya sa ibang tig popost mo or  halos same point dai pa mag post. napopost mo ngani ang image Kang unc dawa maraot.simpleng rant lang dai mo ma post. NakaKaloka kaman admin.baka ini dai mo man ma post haha

Admin 001: Sige papatulan ka namin. I don't know if you're reading our pinned post kaya naman hindi na-a-approve mga submission mo, 

Una basahin mo to: https://www.facebook.com/share/p/19u5hmdh1o/

Especially number 13. Submissions without tags are automatically rejected. Tagal na naming sinabi yan pero this time itong submission mo papayagan namin kasi nanggagalaiti kami sa'yo for not being able to read or maybe making yourself unaware. Pagod na kami mag review ng submissions niyo. Kahit man lang sana tagging for us to give us an overview kung about saan yang submission mo para madali din trabaho namin sana ginawa mo. Awa na lang talaga sa'yo nak. One of these days nak, one of these days. May balik talaga yan nak. May balik yan.",1762524843,,,,,,1.0,2.0,"#GreyhoundFreedomWall6383

You're picky admin what you post here. almost the same sanaman even when you post you can not post others Jan. You've just created a fiFreedom wall, but you know there's a limitation. But almost the same as the others you post or almost the same point not yet posted. you even posted the image of unc even if it's bad. you can't post a simple rant. You're crazy admin. maybe you won't post this haha

Admin 001: Okay, we'll correct you. I don't know if you're reading our pinned post so your submissions are not being approved, 

You can read it here: https://www.facebook.com/share/p/19u5hmdh1o/

Especially number 13. Submissions without tags are automatically rejected. We've said that for a long time but this time we'll allow your submission because we're angry with you for not being able to read or maybe making yourself unaware. We are tired of reviewing your submissions. Even if it's just tagging for us to give us an overview of what your submission is about so that our job is easier, I hope you did it. I'm really sorry for you son. One of these days nak, one of these days. It's really back, son. There's a return."
122143136168935198,,"#GreyhoundFreedomWall6382

(Confession) (Question)

This is MY 1st time trying dito sa FW. Anyway if anyone saw the blonde gurl who's wearing black top sitting alone in a bench with pink umbrella near AMS, PLZZZZ MENTION HER. I think I'm in-love with her🫣",1762524724,,,,,,,,"#GreyhoundFreedomWall6382

(Confession) (Question)

This is MY 1st time trying dito sa FW. Anyway if anyone saw the blonde gurl who's wearing black top sitting alone in a bench with pink umbrella near AMS, PLZZZZ MENTION HER. I think I'm in-love with her🫣"
122143136096935198,,"#GreyhoundFreedomWall6381

[Truth bomb]

 To a gf who chatted me about something—yes, whatever you’re thinking, yes. Whatever comes to your mind, yes. If you have doubts about your bf, they're true. I can’t say anything here. Call me or meet me in person. Let’s just say… we know something. Girlies protect girlies—except his night girl kuno.",1762524664,,,,,,,,"#GreyhoundFreedomWall6381

[Truth bomb]

 To a gf who chatted me about something—yes, whatever you’re thinking, yes. Whatever comes to your mind, yes. If you have doubts about your bf, they're true. I can’t say anything here. Call me or meet me in person. Let’s just say… we know something. Girlies protect girlies—except his night girl kuno."
122143135958935198,,"#GreyhoundFreedomWall6380

[question]
Hello po, san po pwedi maka bili yonex badminton, wala po kasi eh sa sm pa suggest daw po san pwede?",1762524605,1.0,,,,,,3.0,"#GreyhoundFreedomWall6380

[question]
Hello, where can I buy yonex badminton?"
122143135868935198,,"#GreyhoundFreedomWall6379

(rant)
Kung maka rereklamong dapat isuspend kala mo man talaga dai nag araabsent HAHHAHHA",1762524545,,,,,,,,"#GreyhoundFreedomWall6379

(rant)
If you can complain, you should be suspended. You don't really absent HAHHAHHA"
122143135694935198,,"#GreyhoundFreedomWall6378

(idk what's the proper tag for this)
Very love ko talaga ang new admins hahaha

Admin 001: Huh? Hahaha baliw",1762524422,,,,,,,,"#GreyhoundFreedomWall6378

(idk what's the proper tag for this)
I really love the new admins hahaha

Admin 001: Huh? Hahaha crazy"
122143078988935198,,"#GreyhoundFreedomWall6377

(rant)
Oh Yan, suspended na. Umuruli na bakong kung sain² pa kamo madumn. Nag luwas ng memo pero mahiling mo nag babasay-basay pa sa Centro. Dai mo man masabing ma bakal Ning mga kaipuhan ta naka tambay, tps makusogon pa buot mag para reklamo 🤦
Anyway, Keep Safe Everyone! I secure ang mga dapat i secure. Mag asikaso na.",1762497664,1.0,,,,,48.0,2.0,"#GreyhoundFreedomWall6377

(rant)
Oh Yan, suspended. Go home not wherever you go. A memo was issued but you can see it's still going on in the Centro. You can't even say you can buy the things you need because you're hanging out, but you're still strong enough to complain 🤦
Anyway, Keep Safe Everyone! Secure the things that need to be secured. Take care."
122143078856935198,,"#GreyhoundFreedomWall6376

(Rant)
Mag arisikaso na gayeddd. Kung mauli, di umuli na. Dai na mag para aksaya Ning oras mag para entry sa GFW, bakong iu?",1762497603,,1.0,,,,4.0,,"#GreyhoundFreedomWall6376

(Rant)
Take care gayeddd. If you go home, don't go home. Don't waste time entering GFW, right?"
122143077860935198,,"#GreyhoundFreedomWall6375

(Question)

Ano pong name ni ate na naka yellow kanina sa biscast na nanunuod nung RCESS, unc vs cspc. Naka-upo siya sa harap ng stage with her friends. CE din po siya since may lanyard siya na pang CE",1762496882,,,,,,,,"#GreyhoundFreedomWall6375

(Question)

What is the name of the sister who was in yellow earlier in the biscast watching RCESS, unc vs cspc. She was sitting in front of the stage with her friends. He is also CE since he has a CE lanyard"
122143077764935198,,"#GreyhoundFreedomWall6374

[humor]

Papakurot talaga kita kay mama UNC, kailangan pa talaga namin magsalita bago kayo gumalaw ah😡",1762496825,,,,,,,,"#GreyhoundFreedomWall6374

[humor]

I'm really going to pinch you mama UNC, we really need to talk before you move ah😡"
122143077404935198,,"#GreyhoundFreedomWall6373

[RANT]
Ining mga gurang na ni dae kamo mag uuntok kang tirada nindo ano? Ang gusto nindo palan mag suspend pag pirikiti na? Ang gusto nindo mag signal number 3 or 4 muna? edi pano kaming mga hararayo na nag boboarding house? kapatalan talaga nindong hyp kamo. Ano mapa Pili ako gamit salbabida?",1762496524,,,,,,42.0,,"#GreyhoundFreedomWall6373

[RANT]
These old men are not going to throw your tirade, what? What do you want to suspend when it's already pirikiti? Do you want to signal number 3 or 4 first? What about us hararayos who have a boarding house? You are really hyped. What can I choose with a safety pin?"
122143077260935198,,"#GreyhoundFreedomWall6372

[safety] [appreciation]

May nangyayare na https://www.facebook.com/share/p/1BKbXr1R8i/?mibextid=wwXIfr

Thank you for hearing us out and considering our concerns, especially The Democrat for raising them to the admin. Stay safe, everyone🩶",1762496465,,,,,,,,"#GreyhoundFreedomWall6372

[safety] [appreciation]

May nangyayare na https://www.facebook.com/share/p/1BKbXr1R8i/?mibextid=wwXIfr

Thank you for hearing us out and considering our concerns, especially The Democrat for raising them to the admin. Stay safe, everyone🩶"
122143077134935198,,"#GreyhoundFreedomWall6371

[Rant/Rage] [Reporma hindi puro Porma]

Nahiling nindo ini? PairUP program ng Lideratos kan Nueva Atenista of ADNU. They will pair up sa successful pitches and grant 10K para ma iplement yung pitched project. 

We should be holding our own UNC - USG to the same standards, kasi mas higher pa nga binabayad natin na fees sa student leadership kumpara sa mga Atenista. Kaya bakit walang innovative projects like these?

Ano kayo design and para masabi lang na may leadership ang mga students? Kahit Student Congress wala din ganap eh. Bat pa kayo na elect? 

Be Better and Do Better for the Students.

#GalawGalawPresidentAtBisePresidente #AsanAngSCON",1762496402,1.0,1.0,,,,,,"#GreyhoundFreedomWall6371

[Rant/Rage] [Reform not pure Form]

Did you request this? PairUP program of Lideratos kan Nueva Atenista of ADNU. They will pair up with successful pitches and grant 10K to implement the pitched project. 

We should be holding our own UNC - USG to the same standards, because we even pay higher fees to student leadership compared to Atenistas. So why are there no innovative projects like these?

What are you designing and just to say that the students have leadership? Even the Student Congress is not perfect. Are you still elected? 

Be Better and Do Better for the Students.

#GalawGalawPresidentAtBisePresidente #AsanAngSCON"
122143076966935198,,"#GreyhoundFreedomWall6370

[ rant ]
crush kona po sya admin, huhuhuhu I just want to know him more.... kaso natatakot ako mag confess..

ps. basketball player
ps.. ""r"" ang start ng name nyaa",1762496343,,,,,,,,"#GreyhoundFreedomWall6370

[rant]
he's a crush admin, huhuhuhu I just want to know him more.... because I'm afraid to confess..

p.s. basketball player
ps.. the name starts with ""r""."
122143076840935198,,"#GreyhoundFreedomWall6369

[rant]

idk if nadadangog ba kang unc ang agrangay kang mga students or unbothered lang talaga??? jusko not of school but of life??? reallly??????😬😬😬",1762496285,,,,,,,,"#GreyhoundFreedomWall6369

[rant]

I don't know if you can hear that the students are friendly or just really unbothered??? jusko not of school but of life??? really??????😬😬😬"
122143076618935198,,"#GreyhoundFreedomWall6368

(Rant) 

What a shame. Dae bagay ang motto kang UNC sa tagas kang higher ups. Anong ""for school, but for life""? 

Pirmi yan, sa gabos iyo ang pinaka-insensitive pag abot sa arog kaning panahon. Kaya students, we know how much important ang acads, but choose your life, ta pag may nangyari saindo the school won't be a free medical assistance. Dae ninda maibabalik ang well being nindo. 

Dae na nindo paghalaton ang UNC ta iba iba kita ning sitwasyon, dae lang nag-iikot ang buhay ta sa pag-iskwela. Igwa man kitang personal na buhay, saka igwa kitang pamilya. God bless!",1762496223,,6.0,,,,,,"#GreyhoundFreedomWall6368

(Rant) 

What a shame. UNC's motto doesn't fit the leak of higher ups. What is ""for school, but for life""? 

That's always, of all the most insensitive when it comes to times like this. So students, we know how much important acads are, but choose your life, because if something happens to you the school won't be a free medical assistance. They can't restore your well being. 

Don't wait for UNC because we are in different situations, our lives don't just revolve around studying. We also have a personal life, and we have a family. God bless!"
122143076336935198,,"#GreyhoundFreedomWall6367

#rant

sanaol tanga, kaipuhan pa palan mag halat mag abot ang bagyo bago mag arasikaso? dae man gabos na nagkaklase sa UNC mga harani sana ang harong, ma preparar man yan para sa maabot na bagyo, mauruli man yan sa mga pamilya ninda. kung ika secure na ang harong mo sa bagyo, good for you. dae ka para ngutab ngutab ta bako ka sana man ang maaapektaran kang bagyong maabot. pangahon taka joke",1762496165,,2.0,,,,181.0,,"#GreyhoundFreedomWall6367

#rant

sanaol stupid, do you have to wait for the typhoon to come before you take care of yourself? not all students at UNC live nearby, they can prepare for the coming typhoon, they can go home to their families. if you secure your house from the typhoon, good for you. don't worry because you're not the only one who will be affected by the coming typhoon. eat taka joke"
122143074914935198,,"#GreyhoundFreedomWall6366

[Help]

Umuruli na po si mauruli. Kung matawid pa kamo ning dagat, Go na po. Considerate man gayod ang mga prof na para maintindihan na ininot mo ang safety mo dba?

Announcement will posted maya maya. Thats for sure! No need for this kind of rants. Dae man kamo ilalaag sa pahamak ni UNC. 

-AdminKuno",1762496044,,,,,,,,"#GreyhoundFreedomWall6366

[Help]

Mauruli is going home. If you want to cross the sea, Go. Consider the profs to understand that you put your safety first right?

Announcement will be posted periodically. Thats for sure! No need for this kind of rants. UNC will not put you in harm's way. 

-OldAdmin"
122143074794935198,,"#GreyhoundFreedomWall6365

[rant]
UNC mag asikaso man kamo baya, asikasohon nindo yang  mga gamit na pwedeng maraot pag nabasa, asikaso man huy, hanggang signal no.5 baga dae kamo nakikibigkibigan, kung gusto nindo ning patuloy na klase  oh, pag tapos na pag tapos Kang bagyo mag ralaog na giraray, kung mag hali Ning 10am oh mag ralaog na Ning 10:01am problema ba yan? 

dae man kami ma reklamo kuya kung habo nindo talaga mag shift sa asynchronous, okay man lang mag swimming sa baha hay, para mababasa natong kami duyy waterproof kung sabihon, ayos man lang ma stranded igdi sa naga, magpa ampon na lang ako dyan sa UNC baka may free food tapos naka Aircon pa ako pag maturog siram....kaya ayos lang talaga ang dae lang ayos ang madagdagan ang tuition mi dahil sa mga damage, mayo na kaming kwarta!!!

Ipreprare nindo ang university para pag laog mi dae man kami mawaran ning gana mag klase ta dagdag tuition na naman nindo ta dakol ang nagkararaot, garo kami pa si may sala kang mga desisiyon nindo. 
AMBOT BAHALA DAW KAMO",1762495986,,,,,,1.0,,"#GreyhoundFreedomWall6365

[rant]
UNC take care of yourselves, take care of the equipment that can be damaged when wet, take care of it, until signal no.5 you don't talk, if you want to continue classes oh, after the typhoon come in again, if you leave at 10am oh come in at 10:00: What's the problem? 

we can't complain kuya if you really don't want to shift to asynchronous, it's okay to swim in the flood, so we can get wet duyy waterproof if you say, it's okay to be stranded here in naga, I'll just take care of UNC maybe there's free food and I'm wearing aircon when I sleep. our tuition will increase because of the damage, we have no money!!!

Prepare the university so that when we enter we will not lose interest in classes because you have added tuition because many things have gone wrong, as if we are the ones who are to blame for your decisions. 
I DON'T KNOW DO YOU CARE"
122143074608935198,,"Pag kamo talaga naghali pa sa harong nindo ning naka-uniform tapos naghagad pang balon sa magurang nindo, inda na lang talaga. Dai man daw kamo kayan karmahon sa gibo nindong iyan? 

Madiya na ta ibahi na kami igdi sa may Paraiso, mag sting na pula saka ano...",1762495926,,,,,,72.0,,"If you really leave your house in uniform and ask your parents for lunch, they don't. Can't you get karma for that action? 

Come on, take us here to Paradise, sting red and what..."
