REGION_VII|MANUFACTURING|PROCESSED FOOD AND BEVERAGES|SOUS CHEF|FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV|WITH TR,REGION_VII,MANUFACTURING,PROCESSED FOOD AND BEVERAGES,SOUS CHEF,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|MANUFACTURING|SHIPBUILDING|FITTERS|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,FITTERS,PIPEFITTING (METALLIC) NC II,WITH TR,,500,500,450,360,335,0,0,0,0,0,0,0,0,,250,250,225,180,168,0,0,0,0,0,0,0,0
REGION_VII|MANUFACTURING|SHIPBUILDING|PAINTERS|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,MANUFACTURING,SHIPBUILDING,PAINTERS,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,500,500,450,0,0,0,0,0,0,0,0,0,0,,250,250,225,0,0,0,0,0,0,0,0,0,0
REGION_VII|MANUFACTURING|SHIPBUILDING|SANDBLASTERS|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,MANUFACTURING,SHIPBUILDING,SANDBLASTERS,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,500,500,450,0,0,0,0,0,0,0,0,0,0,,250,250,225,0,0,0,0,0,0,0,0,0,0
REGION_VII|MANUFACTURING|SHIPBUILDING|WELDERS (FCAW)|FLUX-CORED ARC WELDING (FCAW) NC II|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,WELDERS (FCAW),FLUX-CORED ARC WELDING (FCAW) NC II,WITH TR,,500,500,450,360,335,0,0,0,0,0,0,0,0,,250,250,225,180,168,0,0,0,0,0,0,0,0
REGION_VII|MANUFACTURING|SHIPBUILDING|WELDERS (SMAW)|MANUAL METAL ARC WELDING (MMAW) NC I|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,WELDERS (SMAW),MANUAL METAL ARC WELDING (MMAW) NC I,WITH TR,,601,351,316,253,235,0,0,0,0,250,225,180,167,,300,175,158,126,118,0,0,0,0,125,113,90,84
REGION_VII|MANUFACTURING|SHIPBUILDING|WELDERS (SMAW)|MANUAL METAL ARC WELDING (MMAW) NC II|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,WELDERS (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,WITH TR,,601,351,316,253,235,0,0,0,0,250,225,180,167,,300,175,158,126,118,0,0,0,0,125,113,90,84
REGION_VII|MANUFACTURING|SHIPBUILDING|WELDERS (SMAW)|MANUAL METAL ARC WELDING (MMAW) NC III|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,WELDERS (SMAW),MANUAL METAL ARC WELDING (MMAW) NC III,WITH TR,,500,250,225,180,167,0,0,0,0,250,225,180,167,,250,125,113,90,84,0,0,0,0,125,113,90,84
REGION_VII|MANUFACTURING|SHIPBUILDING|WELDERS (SMAW)|MANUAL METAL ARC WELDING (MMAW) NC IV|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,WELDERS (SMAW),MANUAL METAL ARC WELDING (MMAW) NC IV,WITH TR,,500,500,450,360,335,0,0,0,0,0,0,0,0,,250,250,225,180,168,0,0,0,0,0,0,0,0
REGION_VII|MANUFACTURING|SHIPBUILDING|WIREBRUSHERS|MANUAL METAL ARC WELDING (MMAW) NC I|WITH TR,REGION_VII,MANUFACTURING,SHIPBUILDING,WIREBRUSHERS,MANUAL METAL ARC WELDING (MMAW) NC I,WITH TR,,500,250,225,180,167,0,0,0,0,250,225,180,167,,250,125,113,90,84,0,0,0,0,125,113,90,84
"REGION_VII|MARITIME|CREW AND VESSEL SERVICES, MARITIME HOSPITALITY|MESSMAN|SHIP'S CATERING SERVICES NC I|WITH TR",REGION_VII,MARITIME,"CREW AND VESSEL SERVICES, MARITIME HOSPITALITY",MESSMAN,SHIP'S CATERING SERVICES NC I,WITH TR,,"1,370","1,370","1,233",984,915,0,0,0,0,0,0,0,0,,835,835,754,606,564,0,0,0,0,0,0,0,0
"REGION_VII|MARITIME|CREW AND VESSEL SERVICES, MARITIME HOSPITALITY|SHIPS’ COOK|SHIPS' CATERING NC III (SHIPS' COOKS)|WITH TR",REGION_VII,MARITIME,"CREW AND VESSEL SERVICES, MARITIME HOSPITALITY",SHIPS’ COOK,SHIPS' CATERING NC III (SHIPS' COOKS),WITH TR,,"1,370","1,370","1,233",984,915,0,0,0,0,0,0,0,0,,835,835,754,606,564,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|MACHINING AND METALWORKING|CNC LATHE MACHINE OPERATOR (BASIC)|CNC LATHE MACHINE OPERATION NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,MACHINING AND METALWORKING,CNC LATHE MACHINE OPERATOR (BASIC),CNC LATHE MACHINE OPERATION NC II,WITH TR,,789,789,710,566,526,0,0,0,0,0,0,0,0,,604,604,548,442,410,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|MACHINING AND METALWORKING|CNC MILLING MACHINE OPERATOR (BASIC)|CNC MILLING MACHINE OPERATION NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,MACHINING AND METALWORKING,CNC MILLING MACHINE OPERATOR (BASIC),CNC MILLING MACHINE OPERATION NC II,WITH TR,,787,787,708,564,524,0,0,0,0,0,0,0,0,,603,603,547,441,410,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|AUSTENITIC STAINLESS STEEL PLATE/ PIPE WELDER (MMAW)|MANUAL METAL ARC WELDING (MMAW) NC IV|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,AUSTENITIC STAINLESS STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC IV,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|CARBON STEEL PLATE/ PIPE WELDER (MMAW)|MANUAL METAL ARC WELDING (MMAW) NC I|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC I,WITH TR,,"3,770","2,510","2,259","1,807","1,679",0,0,0,0,"1,260","1,134",907,842,,"1,910","1,270","1,145",914,853,0,0,0,0,640,579,461,430
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|CARBON STEEL PLATE/ PIPE WELDER (MMAW)|MANUAL METAL ARC WELDING (MMAW) NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC II,WITH TR,,"3,770","2,260","2,034","1,627","1,511",0,0,0,0,"1,510","1,359","1,087","1,009",,"1,910","1,145","1,033",824,769,0,0,0,0,765,692,551,514
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|CARBON STEEL PLATE/ PIPE WELDER (MMAW)|MANUAL METAL ARC WELDING (MMAW) NC III|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC III,WITH TR,,"3,770","3,520","3,168","2,534","2,357",0,0,0,0,250,225,180,167,,"1,910","1,785","1,607","1,286","1,200",0,0,0,0,125,113,90,84
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|FCAW PLATE & PIPE WELDER ( ALLOY STEEL)|FLUX-CORED ARC WELDING (FCAW) NC III|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,FCAW PLATE & PIPE WELDER ( ALLOY STEEL),FLUX-CORED ARC WELDING (FCAW) NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|GAS (OXY-ACETYLENE) WELDER|GAS WELDING NC I|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,GAS (OXY-ACETYLENE) WELDER,GAS WELDING NC I,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|GAS WELDER (OXY-ACETYLENE)|GAS WELDING NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,GAS WELDER (OXY-ACETYLENE),GAS WELDING NC II,WITH TR,,770,770,693,551,512,0,0,0,0,0,0,0,0,,587,587,532,429,398,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|GMAW PLATE & PIPE WELDER ( ALLOY STEEL)|GAS METAL ARC WELDING (GMAW) NC III|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,GMAW PLATE & PIPE WELDER ( ALLOY STEEL),GAS METAL ARC WELDING (GMAW) NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|GTAW/TIG PIPE & PLATE WELDER (ALLOY STEEL)|GAS TUNGSTEN ARC WELDING (GTAW) NC IV|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,GTAW/TIG PIPE & PLATE WELDER (ALLOY STEEL),GAS TUNGSTEN ARC WELDING (GTAW) NC IV,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|GTAW/TIG WELDER|GAS TUNGSTEN ARC WELDING (GTAW) NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,GTAW/TIG WELDER,GAS TUNGSTEN ARC WELDING (GTAW) NC II,WITH TR,,"2,748","2,748","2,473","1,978","1,838",0,0,0,0,0,0,0,0,,"1,909","1,909","1,718","1,375","1,285",0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|INSTRUMENTATION AND AUTOMATION TECHNICIAN (LEVEL 1)|INSTRUMENTATION AND CONTROL SERVICING NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,INSTRUMENTATION AND AUTOMATION TECHNICIAN (LEVEL 1),INSTRUMENTATION AND CONTROL SERVICING NC II,WITH TR,,781,765,689,550,510,0,0,0,0,16,14,11,10,,"1,050","1,040",938,752,702,0,0,0,0,10,9,7,7
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|INSTRUMENTATION AND AUTOMATION TECHNICIAN (LEVEL 2)|INSTRUMENTATION AND CONTROL SERVICING NC III|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,INSTRUMENTATION AND AUTOMATION TECHNICIAN (LEVEL 2),INSTRUMENTATION AND CONTROL SERVICING NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|INSTRUMENTATION AND AUTOMATION TECHNICIAN (LEVEL 3)|INSTRUMENTATION AND CONTROL SERVICING NC IV|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,INSTRUMENTATION AND AUTOMATION TECHNICIAN (LEVEL 3),INSTRUMENTATION AND CONTROL SERVICING NC IV,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
"REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|MACHINES OPERATOR, WELDER/FABRICATOR, MECHANICAL TECHNICIAN, CAD/CAM OPERATOR, CNC LATHE PROGRAMMER, CNC MILLING PROGRAMMER, ASSISTANT SUPERVISOR, ASSISTANT TRAINER, ENTREPRENEUR|DIPLOMA PROGRAM IN MECHANICAL TECHNOLOGY|DIPLOMA PROGRAMS",REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,"MACHINES OPERATOR, WELDER/FABRICATOR, MECHANICAL TECHNICIAN, CAD/CAM OPERATOR, CNC LATHE PROGRAMMER, CNC MILLING PROGRAMMER, ASSISTANT SUPERVISOR, ASSISTANT TRAINER, ENTREPRENEUR",DIPLOMA PROGRAM IN MECHANICAL TECHNOLOGY,DIPLOMA PROGRAMS,,448,448,403,319,296,0,0,0,0,0,0,0,0,,533,533,483,389,361,0,0,0,0,0,0,0,0
"REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|MECHANICAL INSPECTOR METAL ENGINEERING DESIGN TECHNOLOGIST MATERIALS TESTING TECHNOLOGIST. MECHANICAL COORDINATOR, FOREMAN, OR SUPERINTENDENT ESTIMATOR TECHNICAL REPRESENTATIVE FIELD TECHNICAL ASSISTANT DRAFTSMAN/CAD OPERATOR|DIPLOMA PROGRAM IN MECHANICAL ENGINEERING TECHNOLOGY|DIPLOMA PROGRAMS",REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,"MECHANICAL INSPECTOR METAL ENGINEERING DESIGN TECHNOLOGIST MATERIALS TESTING TECHNOLOGIST. MECHANICAL COORDINATOR, FOREMAN, OR SUPERINTENDENT ESTIMATOR TECHNICAL REPRESENTATIVE FIELD TECHNICAL ASSISTANT DRAFTSMAN/CAD OPERATOR",DIPLOMA PROGRAM IN MECHANICAL ENGINEERING TECHNOLOGY,DIPLOMA PROGRAMS,,"1,632","1,632","1,469","1,176","1,092",0,0,0,0,0,0,0,0,,"1,760","1,760","1,585","1,269","1,188",0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PIPE WELDER (SAW)|SUBMERGED ARC WELDING (SAW) NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PIPE WELDER (SAW),SUBMERGED ARC WELDING (SAW) NC II,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PIPEFITTER|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PIPEFITTER,PIPEFITTING (METALLIC) NC II,WITH TR,,748,748,674,537,500,0,0,0,0,0,0,0,0,,691,691,625,502,467,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PLATE & PIPE WELDER (FCAW)|FLUX-CORED ARC WELDING (FCAW) NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PLATE & PIPE WELDER (FCAW),FLUX-CORED ARC WELDING (FCAW) NC II,WITH TR,,"1,232","1,232","1,109",885,824,0,0,0,0,0,0,0,0,,907,907,819,657,612,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PLATE & PIPE WELDER (GMAW)|GAS METAL ARC WELDING (GMAW) NC II|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PLATE & PIPE WELDER (GMAW),GAS METAL ARC WELDING (GMAW) NC II,WITH TR,,"3,646","3,646","3,281","2,623","2,440",0,0,0,0,0,0,0,0,,"1,875","1,875","1,688","1,351","1,260",0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PLATE WELDER (FCAW)|FLUX-CORED ARC WELDING (FCAW) NC I|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PLATE WELDER (FCAW),FLUX-CORED ARC WELDING (FCAW) NC I,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PLATE WELDER (GMAW)|GAS METAL ARC WELDING (GMAW) NC I|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PLATE WELDER (GMAW),GAS METAL ARC WELDING (GMAW) NC I,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|METALS AND ENGINEERING|METALS AND ENGINEERING|PLATE WELDER (SAW)|SUBMERGED ARC WELDING (SAW) NC I|WITH TR,REGION_VII,METALS AND ENGINEERING,METALS AND ENGINEERING,PLATE WELDER (SAW),SUBMERGED ARC WELDING (SAW) NC I,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|OTHERS|CULTURAL EXCHANGE AND INTERNATIONAL RELATION|SKILL IN JAPANESE LANGUAGE|LANGUAGE A1 LEVEL|WITH CS,REGION_VII,OTHERS,CULTURAL EXCHANGE AND INTERNATIONAL RELATION,SKILL IN JAPANESE LANGUAGE,LANGUAGE A1 LEVEL,WITH CS,,853,674,607,0,0,0,0,0,0,179,161,0,0,,426,197,178,0,0,0,0,0,0,229,206,0,0
REGION_VII|OTHERS|FURNITURE/SOUVENIRS/UPCYCLING|PRODUCT DESIGNER|WOOD CARVING LEVEL II|WITH CS,REGION_VII,OTHERS,FURNITURE/SOUVENIRS/UPCYCLING,PRODUCT DESIGNER,WOOD CARVING LEVEL II,WITH CS,,853,506,455,0,0,100,90,0,0,247,222,0,0,,426,197,178,0,0,106,95,0,0,123,111,0,0
REGION_VII|OTHERS|LANGUAGE EDUCATION AND INSTRUCTION|SKILL IN KOREAN LANGUAGE|LANGUAGE A1 LEVEL|WITH CS,REGION_VII,OTHERS,LANGUAGE EDUCATION AND INSTRUCTION,SKILL IN KOREAN LANGUAGE,LANGUAGE A1 LEVEL,WITH CS,,223,207,187,0,0,16,14,0,0,0,0,0,0,,297,221,199,0,0,0,0,0,0,76,68,0,0
REGION_VII|PROCESSED FOOD & BEVERAGES|MEAT PROCESSING|BUTCHER|SLAUGHTERING OPERATIONS (SWINE) NC II|WITH TR,REGION_VII,PROCESSED FOOD & BEVERAGES,MEAT PROCESSING,BUTCHER,SLAUGHTERING OPERATIONS (SWINE) NC II,WITH TR,,753,753,678,540,503,0,0,0,0,0,0,0,0,,693,693,627,504,469,0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|COLLECTION AND DISBURSMENT|BOOKKEEPING|BOOKKEEPING NC III|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",COLLECTION AND DISBURSMENT,BOOKKEEPING,BOOKKEEPING NC III,WITH TR,,817,508,457,365,339,0,0,0,0,309,278,222,206,,408,170,153,122,114,0,0,0,0,238,214,171,160
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|FINANCIAL MANAGEMENT|BOKKEEPER|BOOKKEEPING NC III|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",FINANCIAL MANAGEMENT,BOKKEEPER,BOOKKEEPING NC III,WITH TR,,"3,093","3,093","2,783","2,227","2,071",0,0,0,0,0,0,0,0,,"1,957","1,957","1,762","1,410","1,318",0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|GEL/POLYGEL NAILS|NAIL ART/NAIL EXTENSION|BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",GEL/POLYGEL NAILS,NAIL ART/NAIL EXTENSION,BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III,WITH TR,,56,16,14,11,10,40,36,29,27,0,0,0,0,,75,50,45,36,34,0,0,0,0,25,23,18,17
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|HAIRSTYLING AND HAIRCARE|BEAUTICIAN SPECIALIST|HAIRDRESSING NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",HAIRSTYLING AND HAIRCARE,BEAUTICIAN SPECIALIST,HAIRDRESSING NC II,WITH TR,,707,607,547,438,407,100,90,72,67,0,0,0,0,,353,230,207,166,155,0,0,0,0,123,111,89,83
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|HOUSEHOLD SERVICES|DOMESTIC WORKER|DOMESTIC WORK NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",HOUSEHOLD SERVICES,DOMESTIC WORKER,DOMESTIC WORK NC II,WITH TR,,271,271,244,192,179,0,0,0,0,0,0,0,0,,474,474,431,348,323,0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|PERSONAL SERVICES|ASSISTANT HAIRSTYLIST(COLORIST AND PERMIST)|HAIRDRESSING NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",PERSONAL SERVICES,ASSISTANT HAIRSTYLIST(COLORIST AND PERMIST),HAIRDRESSING NC II,WITH TR,,"4,246","3,946","3,551","2,841","2,642",0,0,0,0,300,270,216,200,,"2,123","1,973","1,777","1,421","1,327",0,0,0,0,150,136,108,101
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|PERSONAL SERVICES|BARBER|BARBERING NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",PERSONAL SERVICES,BARBER,BARBERING NC II,WITH TR,,"4,250","4,250","3,825","3,060","2,847",0,0,0,0,0,0,0,0,,"2,125","2,125","1,912","1,530","1,428",0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|PERSONAL SERVICES|BEAUTY THERAPY ASSISTANT|BEAUTY CARE (SKIN CARE) SERVICES NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",PERSONAL SERVICES,BEAUTY THERAPY ASSISTANT,BEAUTY CARE (SKIN CARE) SERVICES NC II,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|PERSONAL SERVICES|MANICURIST/PEDICURIST|BEAUTY CARE (NAIL CARE) SERVICES NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",PERSONAL SERVICES,MANICURIST/PEDICURIST,BEAUTY CARE (NAIL CARE) SERVICES NC II,WITH TR,,355,355,320,253,236,0,0,0,0,0,0,0,0,,495,495,449,362,337,0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|PERSONAL SERVICES|NAIL SPECIALIST|BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",PERSONAL SERVICES,NAIL SPECIALIST,BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|PERSONAL SERVICES|SENIOR HAIRSTYLIST|HAIRDRESSING NC III|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",PERSONAL SERVICES,SENIOR HAIRSTYLIST,HAIRDRESSING NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|RESIDENTIAL AND COMMERCIAL REAL ESTATE|REAL ESTATE BROOKER|REAL ESTATE SERVICES NC II|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",RESIDENTIAL AND COMMERCIAL REAL ESTATE,REAL ESTATE BROOKER,REAL ESTATE SERVICES NC II,WITH TR,,853,533,480,384,357,0,0,0,0,320,288,231,215,,426,303,273,219,205,0,0,0,0,123,111,89,83
"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|TAX COMPLIANCE|TAX LIAISON|BOOKKEEPING NC III|WITH TR",REGION_VII,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",TAX COMPLIANCE,TAX LIAISON,BOOKKEEPING NC III,WITH TR,,817,718,646,516,480,0,0,0,0,99,89,71,66,,408,71,64,51,48,0,0,0,0,337,303,242,226
REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION AND TRAVEL SERVICES|DRIVERS|DRIVING NC II|WITH TR,REGION_VII,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION AND TRAVEL SERVICES,DRIVERS,DRIVING NC II,WITH TR,,180,93,84,66,62,19,17,14,13,68,61,48,45,,240,124,112,89,83,0,0,0,0,116,105,84,79
"REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|1.FOOD AND BEVERAGE ATTENDANT / SERVER / BARTENDER / BARISTA /WAITSTAFF /F&B DIRECTOR/F&B OUTLET MANAGER 
2.HOTEL RECEPTIONIST/FRONT DESK AGENT
3.GUEST SERVICES ASSOCIATE /HOTEL RECEPTIONIST/FRONT DESK AGENT
4.ROOM ATTENDANT / HOUSEKEEPING ATTENDANT/PUBLIC AREA CLEANER
5.EVENT COORDINATOR/EVENT ASSISTANT|DIPLOMA PROGRAM IN HOSPITALITY MANAGEMENT|DIPLOMA PROGRAMS",REGION_VII,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,"1.FOOD AND BEVERAGE ATTENDANT / SERVER / BARTENDER / BARISTA /WAITSTAFF /F&B DIRECTOR/F&B OUTLET MANAGER 
2.HOTEL RECEPTIONIST/FRONT DESK AGENT
3.GUEST SERVICES ASSOCIATE /HOTEL RECEPTIONIST/FRONT DESK AGENT
4.ROOM ATTENDANT / HOUSEKEEPING ATTENDANT/PUBLIC AREA CLEANER
5.EVENT COORDINATOR/EVENT ASSISTANT",DIPLOMA PROGRAM IN HOSPITALITY MANAGEMENT,DIPLOMA PROGRAMS,,448,448,403,319,296,0,0,0,0,0,0,0,0,,568,568,515,415,385,0,0,0,0,0,0,0,0
REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|AUTO TECHNICIANS|AUTOMOTIVE SERVICING NC I|WITH TR,REGION_VII,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,AUTO TECHNICIANS,AUTOMOTIVE SERVICING NC I,WITH TR,,"1,953","1,953","1,758","1,407","1,306",0,0,0,0,0,0,0,0,,"1,780","1,780","1,603","1,283","1,202",0,0,0,0,0,0,0,0
REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|BELL MAN|FRONT OFFICE SERVICES NC II|WITH TR,REGION_VII,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,BELL MAN,FRONT OFFICE SERVICES NC II,WITH TR,,"1,634","1,634","1,471","1,177","1,092",0,0,0,0,0,0,0,0,,"1,763","1,763","1,587","1,270","1,189",0,0,0,0,0,0,0,0
