,,,,,,,,,,,Supply Gap %,,Registered Programs Gap,,Trainers Gap,,Assessment Center Gap,,Competency Assessors Gap,
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|CAREGIVER ASSISTANTS|CAREGIVING (GRADE SCHOOLER TO ADOLESCENT) NC II|WITH TR|MEDIUM,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,CAREGIVER ASSISTANTS,CAREGIVING (GRADE SCHOOLER TO ADOLESCENT) NC II,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,1,1,8,8,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|CAREGIVER ASSISTANTS|CAREGIVING (NEWBORN TO PRE-SCHOOLER) NC II|WITH TR|MEDIUM,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,CAREGIVER ASSISTANTS,CAREGIVING (NEWBORN TO PRE-SCHOOLER) NC II,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,1,1,8,8,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|CODERS|MEDICAL CODING AND CLAIMS PROCESSING NC III|WITH TR|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,CODERS,MEDICAL CODING AND CLAIMS PROCESSING NC III,WITH TR,LOW,,"1,421",305,508,1,2,1,2,0,1,1,1
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|DENTAL ASSISTANT
DENTAL HYGIENIST
DENTAL AIDE|DENTAL ASSISTANT COURSE|NEW AND EMERGING|LOW",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,"DENTAL ASSISTANT
DENTAL HYGIENIST
DENTAL AIDE",DENTAL ASSISTANT COURSE,NEW AND EMERGING,LOW,,"2,278",757,699,5,4,5,3,2,2,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|MEDICAL AUXILLIARY SUPPORT|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|HIGH,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,MEDICAL AUXILLIARY SUPPORT,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,HIGH,,"7,599","3,770","1,910",37,22,5,3,14,7,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|MEDICAL TRANSCRIPTION EDITOR|MEDICAL TRANSCRIPTION NC II|WITH TR|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,MEDICAL TRANSCRIPTION EDITOR,MEDICAL TRANSCRIPTION NC II,WITH TR,LOW,,"1,359",272,476,1,2,1,2,0,1,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|NURSES HEALTHCARE SERVICE WORKER|HEALTH CARE SERVICES NC II|WITH TR|MEDIUM,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,NURSES HEALTHCARE SERVICE WORKER,HEALTH CARE SERVICES NC II,WITH TR,MEDIUM,,"5,827","2,389","1,854",21,13,3,1,10,7,0,0
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH CARE FACILITIES|PHARMACISTS PHARMACY ASSISTANT|PHARMACY SERVICES NC III|WITH TR|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH CARE FACILITIES,PHARMACISTS PHARMACY ASSISTANT,PHARMACY SERVICES NC III,WITH TR,LOW,,"1,366",273,478,1,2,0,0,0,0,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|HEALTH INFORMATION MANAGEMENT SERVICES|CONTACT TRACER|CONTACT TRACING LEVEL II|WITH CS|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,HEALTH INFORMATION MANAGEMENT SERVICES,CONTACT TRACER,CONTACT TRACING LEVEL II,WITH CS,LOW,,"2,636","1,121",725,8,3,5,3,0,0,0,0
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|ADMINISTRATIVE ASSISTANT|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|HIGH",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES",ADMINISTRATIVE ASSISTANT,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,HIGH,,"8,499","4,250","2,125",41,24,5,3,16,8,1,1
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|CAREGIVER ASSISTANTS|CAREGIVING NC II|WITH TR|HIGH",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES",CAREGIVER ASSISTANTS,CAREGIVING NC II,WITH TR,HIGH,,"6,378","2,793","1,895",19,12,3,0,9,6,0,0
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|DENTAL ASSISTANT
DENTAL HYGIENIST
DENTAL AIDE|DENTAL HYGIENE LEVEL IV|WITH CS|LOW",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES","DENTAL ASSISTANT
DENTAL HYGIENIST
DENTAL AIDE",DENTAL HYGIENE LEVEL IV,WITH CS,LOW,,"1,367",273,478,1,2,0,1,0,0,0,0
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|DENTAL EQUIPMENT
LABORATORY TECHNICIAN|DENTAL LABORATORY TECHNOLOGY SERVICES (FIXED DENTURES/RESTORATIONS) NC II|WITH TR|LOW",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES","DENTAL EQUIPMENT
LABORATORY TECHNICIAN",DENTAL LABORATORY TECHNOLOGY SERVICES (FIXED DENTURES/RESTORATIONS) NC II,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|DENTAL EQUIPMENT
LABORATORY TECHNICIAN|DENTAL LABORATORY TECHNOLOGY SERVICES (REMOVABLE DENTURES/APPLIANCES) NC II|WITH TR|LOW",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES","DENTAL EQUIPMENT
LABORATORY TECHNICIAN",DENTAL LABORATORY TECHNOLOGY SERVICES (REMOVABLE DENTURES/APPLIANCES) NC II,WITH TR,LOW,,"2,734",546,956,2,4,1,2,0,2,1,1
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|MEDICAL RECEPTIONIST|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|HIGH",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES",MEDICAL RECEPTIONIST,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,HIGH,,"8,499","4,250","2,125",42,25,5,3,16,8,1,1
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES|MEDICAL SECRETARY|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|HIGH",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,"PRIMARY CARE FACILITIES, HEALTH CARE FACILITIES",MEDICAL SECRETARY,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,HIGH,,"8,499","4,250","2,125",42,25,5,3,16,8,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES|BARANGAY NUTRITION SCHOLARS|COMMUNITY NUTRITION SERVICES NC II|WITH TR|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,PRIMARY CARE FACILITIES,BARANGAY NUTRITION SCHOLARS,COMMUNITY NUTRITION SERVICES NC II,WITH TR,LOW,,"1,367",273,478,1,2,0,1,0,1,0,0
"REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES|COMMUNITY HEALTH WORKERS 
BARANGAY HEALTH WORKERS|BARANGAY HEALTH SERVICES NC II|WITH TR|LOW",REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,PRIMARY CARE FACILITIES,"COMMUNITY HEALTH WORKERS 
BARANGAY HEALTH WORKERS",BARANGAY HEALTH SERVICES NC II,WITH TR,LOW,,"1,866",676,559,4,1,0,0,1,0,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|WELLNESS FACILITIES|MASSAGE THERAPISTS|HILOT (WELLNESS MASSAGE) NC II|WITH TR|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,WELLNESS FACILITIES,MASSAGE THERAPISTS,HILOT (WELLNESS MASSAGE) NC II,WITH TR,LOW,,"4,408","2,056","1,153",12,1,0,0,3,0,1,1
REGION_VII|CEBU|HUMAN HEALTH / HEALTH CARE|WELLNESS FACILITIES|MASSAGE THERAPISTS|MASSAGE THERAPY NC II|WITH TR|LOW,REGION_VII,CEBU,HUMAN HEALTH / HEALTH CARE,WELLNESS FACILITIES,MASSAGE THERAPISTS,MASSAGE THERAPY NC II,WITH TR,LOW,,"1,451",354,540,2,2,0,0,1,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICE|2D ANIMATOR|2D ANIMATION NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICE,2D ANIMATOR,2D ANIMATION NC III,WITH TR,LOW,,"1,367",273,478,1,2,0,1,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICE|3D ANIMATOR|3D ANIMATION NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICE,3D ANIMATOR,3D ANIMATION NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICE|ANIMATION CHECKER|VISUAL GRAPHIC DESIGN NC III|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICE,ANIMATION CHECKER,VISUAL GRAPHIC DESIGN NC III,WITH TR,MEDIUM,,"4,262","1,279","1,707",16,16,2,2,8,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICES|ANIMATION ARTIST|ANIMATION NC II|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICES,ANIMATION ARTIST,ANIMATION NC II,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,0,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICES|CLEAN-UP ARTIST|VISUAL GRAPHIC DESIGN NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICES,CLEAN-UP ARTIST,VISUAL GRAPHIC DESIGN NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CALL CENTER AGENT|CONTACT CENTER SERVICES NC II|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CALL CENTER AGENT,CONTACT CENTER SERVICES NC II,WITH TR,LOW,,"2,440",926,757,5,2,5,2,3,2,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER EXPERIENCE (FINANCE SERVICES)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER EXPERIENCE (FINANCE SERVICES),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,MEDIUM,,"4,275","1,284","1,713",16,16,2,2,8,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER EXPERIENCE (HEALTHCARE)|CUSTOMER SERVICES NC II|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER EXPERIENCE (HEALTHCARE),CUSTOMER SERVICES NC II,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,2,2,7,7,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER SUPPORT|CUSTOMER SERVICES NC II|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER SUPPORT,CUSTOMER SERVICES NC II,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,2,2,7,7,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|DATA ANALYTICS|DATA ANALYTICS LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,DATA ANALYTICS,DATA ANALYTICS LEVEL III,WITH CS,LOW,,"2,025",770,587,5,2,5,2,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|DIGITAL MARKETING|DIGITAL MARKETING LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,DIGITAL MARKETING,DIGITAL MARKETING LEVEL III,WITH CS,LOW,,"2,328",822,743,6,4,5,3,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|DIGITIAL MARKETING PROFICIENCY|DIGITAL MARKETING LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,DIGITIAL MARKETING PROFICIENCY,DIGITAL MARKETING LEVEL III,WITH CS,LOW,,"2,328",822,743,6,4,5,3,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|E COMMERCE|DIGITAL MARKETING LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,E COMMERCE,DIGITAL MARKETING LEVEL III,WITH CS,LOW,,"2,328",822,743,6,4,5,3,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|ENGLISH PROFICIENCY|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,ENGLISH PROFICIENCY,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,LOW,,"2,199",890,620,7,4,5,2,2,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|REPORTERS (WHO CAN DO DIGITAL WORKS AND ARE SOCIAL MEDIA ENTHUSIAST)|DIGITAL MARKETING LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,REPORTERS (WHO CAN DO DIGITAL WORKS AND ARE SOCIAL MEDIA ENTHUSIAST),DIGITAL MARKETING LEVEL III,WITH CS,LOW,,"2,025",770,587,6,3,5,2,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|SALES AND MARKETING|DIGITAL MARKETING LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,SALES AND MARKETING,DIGITAL MARKETING LEVEL III,WITH CS,LOW,,"2,025",770,587,6,3,5,2,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|SALES/TELEMARKETING PROFICIENT WORKFORCE|CUSTOMER SERVICES NC II|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,SALES/TELEMARKETING PROFICIENT WORKFORCE,CUSTOMER SERVICES NC II,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,0,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|SOCIAL MEDIA MARKETING|DIGITAL MARKETING LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,SOCIAL MEDIA MARKETING,DIGITAL MARKETING LEVEL III,WITH CS,LOW,,"2,025",770,587,6,3,5,2,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|EDUCATION|ESL TEACHER/TUTOR|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,EDUCATION,ESL TEACHER/TUTOR,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,MEDIUM,,"4,919","1,734","1,778",18,16,0,0,9,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPENT SERVICES|DEVELOPERS|WEB DEVELOPMENT NC III|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPENT SERVICES,DEVELOPERS,WEB DEVELOPMENT NC III,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,2,2,8,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|2D GAME ARTIST|2D GAME ART DEVELOPMENT NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,2D GAME ARTIST,2D GAME ART DEVELOPMENT NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|3D GAME ARTIST|3D GAME ART DEVELOPMENT NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,3D GAME ARTIST,3D GAME ART DEVELOPMENT NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|APPLICATION DEVELOPER|GAME PROGRAMMING NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,APPLICATION DEVELOPER,GAME PROGRAMMING NC III,WITH TR,LOW,,"1,850",484,705,4,4,2,2,2,2,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|APPLICATION DEVELOPMENT|WEB DEVELOPMENT NC III|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,APPLICATION DEVELOPMENT,WEB DEVELOPMENT NC III,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,2,2,8,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|FRONT END WEB DEVELOPER|VISUAL GRAPHIC DESIGN NC III|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,FRONT END WEB DEVELOPER,VISUAL GRAPHIC DESIGN NC III,WITH TR,MEDIUM,,"4,275","1,284","1,713",15,15,2,2,8,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|GAME DEVELOPMENT|GAME PROGRAMMING NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,GAME DEVELOPMENT,GAME PROGRAMMING NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|SOFTWARE DEVELOPER|WEB DEVELOPMENT NC III|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,SOFTWARE DEVELOPER,WEB DEVELOPMENT NC III,WITH TR,MEDIUM,,"4,275","1,284","1,713",16,16,2,2,8,8,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|WEB DEVELOPER|WEB DEVELOPMENT NC III|WITH TR|MEDIUM,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,WEB DEVELOPER,WEB DEVELOPMENT NC III,WITH TR,MEDIUM,,"8,550","2,568","3,426",32,32,2,2,16,16,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|HEALTH INFORMATION MANAGEMENT SERVICES|CLAIMS PROCESSORS|MEDICAL CODING AND CLAIMS PROCESSING NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,HEALTH INFORMATION MANAGEMENT SERVICES,CLAIMS PROCESSORS,MEDICAL CODING AND CLAIMS PROCESSING NC III,WITH TR,LOW,,"3,700",968,"1,410",8,8,2,2,4,4,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|HEALTH INFORMATION MANAGEMENT SERVICES|MEDICAL CODER|MEDICAL CODING AND CLAIMS PROCESSING NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,HEALTH INFORMATION MANAGEMENT SERVICES,MEDICAL CODER,MEDICAL CODING AND CLAIMS PROCESSING NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|HEALTH INFORMATION MANAGEMENT SERVICES|MEDICAL TRANSCRIPTION EDITOR|MEDICAL TRANSCRIPTION NC II|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,HEALTH INFORMATION MANAGEMENT SERVICES,MEDICAL TRANSCRIPTION EDITOR,MEDICAL TRANSCRIPTION NC II,WITH TR,LOW,,"1,359",272,476,1,2,0,1,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|AI MARKETING|GENERATIVE ARTIFICIAL INTELLIGENCE (AI)|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,AI MARKETING,GENERATIVE ARTIFICIAL INTELLIGENCE (AI),WITH CS,LOW,,"1,367",273,478,1,2,1,2,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|AUTOMATION|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,AUTOMATION,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|COMPUTER LITERACY|COMPUTER SYSTEMS SERVICING NC II|WITH TR|HIGH,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,COMPUTER LITERACY,COMPUTER SYSTEMS SERVICING NC II,WITH TR,HIGH,,"6,633","3,259","1,679",17,3,0,0,6,2,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CREATIVE/ ART DIRECTOR|VISUAL GRAPHIC DESIGN NC III|WITH TR|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CREATIVE/ ART DIRECTOR,VISUAL GRAPHIC DESIGN NC III,WITH TR,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CRYPTO (BLOCK CHAIN)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CRYPTO (BLOCK CHAIN),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CYBER SECURITY|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CYBER SECURITY,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,LOW,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|DATA ANALYSIS|DATA ANALYTICS LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,DATA ANALYSIS,DATA ANALYTICS LEVEL III,WITH CS,LOW,,"2,665",936,889,8,5,5,2,0,0,0,0
REGION_VII|CEBU|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|DATA SCIENCE|DATA ANALYTICS LEVEL III|WITH CS|LOW,REGION_VII,CEBU,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,DATA SCIENCE,DATA ANALYTICS LEVEL III,WITH CS,LOW,,"2,455",920,770,7,4,5,2,0,0,0,0
