REGION_VII|BOHOL|OTHERS|FURNITURE/SOUVENIRS/UPCYCLING|PRODUCT DESIGNER|WOOD CARVING LEVEL II|WITH CS|HIGH,REGION_VII,BOHOL,OTHERS,FURNITURE/SOUVENIRS/UPCYCLING,PRODUCT DESIGNER,WOOD CARVING LEVEL II,WITH CS,HIGH,,853,506,455,0,0,100,90,0,0,247,222,0,0,,426,197,178,0,0,106,95,0,0,123,111,0,0,,REGION_VII|OTHERS|FURNITURE/SOUVENIRS/UPCYCLING|PRODUCT DESIGNER|WOOD CARVING LEVEL II|WITH CS|HIGH,REGION_VII|BOHOL|OTHERS|FURNITURE/SOUVENIRS/UPCYCLING|PRODUCT DESIGNER|WOOD CARVING LEVEL II|WITH CS|HIGH
REGION_VII|BOHOL|OTHERS|LANGUAGE EDUCATION AND INSTRUCTION|SKILL IN KOREAN LANGUAGE|LANGUAGE A1 LEVEL|WITH CS|MEDIUM,REGION_VII,BOHOL,OTHERS,LANGUAGE EDUCATION AND INSTRUCTION,SKILL IN KOREAN LANGUAGE,LANGUAGE A1 LEVEL,WITH CS,MEDIUM,,223,207,187,0,0,16,14,0,0,0,0,0,0,,297,221,199,0,0,0,0,0,0,76,68,0,0,,REGION_VII|OTHERS|LANGUAGE EDUCATION AND INSTRUCTION|SKILL IN KOREAN LANGUAGE|LANGUAGE A1 LEVEL|WITH CS|MEDIUM,REGION_VII|BOHOL|OTHERS|LANGUAGE EDUCATION AND INSTRUCTION|SKILL IN KOREAN LANGUAGE|LANGUAGE A1 LEVEL|WITH CS|MEDIUM
"REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|COLLECTION AND DISBURSMENT|BOOKKEEPING|BOOKKEEPING NC III|WITH TR|HIGH",REGION_VII,BOHOL,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",COLLECTION AND DISBURSMENT,BOOKKEEPING,BOOKKEEPING NC III,WITH TR,HIGH,,817,508,457,365,339,0,0,0,0,309,278,222,206,,408,170,153,122,114,0,0,0,0,238,214,171,160,,"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|COLLECTION AND DISBURSMENT|BOOKKEEPING|BOOKKEEPING NC III|WITH TR|HIGH","REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|COLLECTION AND DISBURSMENT|BOOKKEEPING|BOOKKEEPING NC III|WITH TR|HIGH"
"REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|GEL/POLYGEL NAILS|NAIL ART/NAIL EXTENSION|BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III|WITH TR|MEDIUM",REGION_VII,BOHOL,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",GEL/POLYGEL NAILS,NAIL ART/NAIL EXTENSION,BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III,WITH TR,MEDIUM,,56,16,14,11,10,40,36,29,27,0,0,0,0,,75,50,45,36,34,0,0,0,0,25,23,18,17,,"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|GEL/POLYGEL NAILS|NAIL ART/NAIL EXTENSION|BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III|WITH TR|MEDIUM","REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|GEL/POLYGEL NAILS|NAIL ART/NAIL EXTENSION|BEAUTY CARE (NAIL ENHANCEMENT TECHNOLOGY) SERVICES NC III|WITH TR|MEDIUM"
"REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|HAIRSTYLING AND HAIRCARE|BEAUTICIAN SPECIALIST|HAIRDRESSING NC II|WITH TR|HIGH",REGION_VII,BOHOL,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",HAIRSTYLING AND HAIRCARE,BEAUTICIAN SPECIALIST,HAIRDRESSING NC II,WITH TR,HIGH,,707,607,547,438,407,100,90,72,67,0,0,0,0,,353,230,207,166,155,0,0,0,0,123,111,89,83,,"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|HAIRSTYLING AND HAIRCARE|BEAUTICIAN SPECIALIST|HAIRDRESSING NC II|WITH TR|HIGH","REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|HAIRSTYLING AND HAIRCARE|BEAUTICIAN SPECIALIST|HAIRDRESSING NC II|WITH TR|HIGH"
"REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|RESIDENTIAL AND COMMERCIAL REAL ESTATE|REAL ESTATE BROOKER|REAL ESTATE SERVICES NC II|WITH TR|HIGH",REGION_VII,BOHOL,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",RESIDENTIAL AND COMMERCIAL REAL ESTATE,REAL ESTATE BROOKER,REAL ESTATE SERVICES NC II,WITH TR,HIGH,,853,533,480,384,357,0,0,0,0,320,288,231,215,,426,303,273,219,205,0,0,0,0,123,111,89,83,,"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|RESIDENTIAL AND COMMERCIAL REAL ESTATE|REAL ESTATE BROOKER|REAL ESTATE SERVICES NC II|WITH TR|HIGH","REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|RESIDENTIAL AND COMMERCIAL REAL ESTATE|REAL ESTATE BROOKER|REAL ESTATE SERVICES NC II|WITH TR|HIGH"
"REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|TAX COMPLIANCE|TAX LIAISON|BOOKKEEPING NC III|WITH TR|HIGH",REGION_VII,BOHOL,"SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES",TAX COMPLIANCE,TAX LIAISON,BOOKKEEPING NC III,WITH TR,HIGH,,817,718,646,516,480,0,0,0,0,99,89,71,66,,408,71,64,51,48,0,0,0,0,337,303,242,226,,"REGION_VII|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|TAX COMPLIANCE|TAX LIAISON|BOOKKEEPING NC III|WITH TR|HIGH","REGION_VII|BOHOL|SOCIAL, COMMUNITY DEVELOPMENT AND OTHER SERVICES|TAX COMPLIANCE|TAX LIAISON|BOOKKEEPING NC III|WITH TR|HIGH"
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION AND TRAVEL SERVICES|DRIVERS|DRIVING NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION AND TRAVEL SERVICES,DRIVERS,DRIVING NC II,WITH TR,MEDIUM,,180,93,84,66,62,19,17,14,13,68,61,48,45,,240,124,112,89,83,0,0,0,0,116,105,84,79,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION AND TRAVEL SERVICES|DRIVERS|DRIVING NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION AND TRAVEL SERVICES|DRIVERS|DRIVING NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|DIGITAL MARKETING & PROMOTION TECHNOLOGY|DIGITAL MARKETING LEVEL III|WITH CS|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,DIGITAL MARKETING & PROMOTION TECHNOLOGY,DIGITAL MARKETING LEVEL III,WITH CS,MEDIUM,,223,82,74,0,0,0,0,0,0,141,126,0,0,,297,76,68,0,0,70,63,0,0,151,136,0,0,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|DIGITAL MARKETING & PROMOTION TECHNOLOGY|DIGITAL MARKETING LEVEL III|WITH CS|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|DIGITAL MARKETING & PROMOTION TECHNOLOGY|DIGITAL MARKETING LEVEL III|WITH CS|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,WITH TR,MEDIUM,,199,123,111,88,82,0,0,0,0,76,69,55,51,,265,62,56,45,42,0,0,0,0,203,183,146,137,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|ELECTRONICS/SOUND SYTEM OPERATOR/TECHNICIAN|ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II|WITH TR|HIGH,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,ELECTRONICS/SOUND SYTEM OPERATOR/TECHNICIAN,ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II,WITH TR,HIGH,,853,747,672,538,501,0,0,0,0,106,95,76,71,,426,197,178,143,134,0,0,0,0,229,206,165,154,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|ELECTRONICS/SOUND SYTEM OPERATOR/TECHNICIAN|ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II|WITH TR|HIGH,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|ELECTRONICS/SOUND SYTEM OPERATOR/TECHNICIAN|ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II|WITH TR|HIGH
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|LANGUAGES (NIHONGO & KOREAN)|LANGUAGE A1 LEVEL|WITH CS|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,LANGUAGES (NIHONGO & KOREAN),LANGUAGE A1 LEVEL,WITH CS,MEDIUM,,223,223,201,0,0,0,0,0,0,0,0,0,0,,297,146,131,0,0,0,0,0,0,151,136,0,0,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|LANGUAGES (NIHONGO & KOREAN)|LANGUAGE A1 LEVEL|WITH CS|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|LANGUAGES (NIHONGO & KOREAN)|LANGUAGE A1 LEVEL|WITH CS|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|MASSAGE THERAPIST|MASSAGE THERAPY NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,MASSAGE THERAPIST,MASSAGE THERAPY NC II,WITH TR,MEDIUM,,223,195,176,140,130,0,0,0,0,28,25,20,19,,297,146,131,104,97,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|MASSAGE THERAPIST|MASSAGE THERAPY NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|MASSAGE THERAPIST|MASSAGE THERAPY NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|PLUMBERS|PLUMBING NC II|WITH TR|HIGH,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,PLUMBERS,PLUMBING NC II,WITH TR,HIGH,,853,674,607,486,452,0,0,0,0,179,161,129,120,,426,171,154,123,115,133,120,96,90,122,110,88,82,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|PLUMBERS|PLUMBING NC II|WITH TR|HIGH,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|PLUMBERS|PLUMBING NC II|WITH TR|HIGH
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|RAC/HVAC TECHNICIAN/INSTALLER|RAC SERVICING (DOMRAC) NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,RAC/HVAC TECHNICIAN/INSTALLER,RAC SERVICING (DOMRAC) NC II,WITH TR,MEDIUM,,221,165,149,119,110,0,0,0,0,56,50,40,37,,295,144,129,103,96,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|RAC/HVAC TECHNICIAN/INSTALLER|RAC SERVICING (DOMRAC) NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|RAC/HVAC TECHNICIAN/INSTALLER|RAC SERVICING (DOMRAC) NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|SOLAR TECHNICIAN|PV SYSTEMS INSTALLATION NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,SOLAR TECHNICIAN,PV SYSTEMS INSTALLATION NC II,WITH TR,MEDIUM,,223,167,151,120,111,0,0,0,0,56,50,40,37,,297,146,131,104,97,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|SOLAR TECHNICIAN|PV SYSTEMS INSTALLATION NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|SOLAR TECHNICIAN|PV SYSTEMS INSTALLATION NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|TAX LIAISON|BOOKKEEPING NC III|WITH TR|HIGH,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,TAX LIAISON,BOOKKEEPING NC III,WITH TR,HIGH,,817,817,735,587,546,0,0,0,0,0,0,0,0,,408,289,260,208,194,0,0,0,0,119,107,86,80,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|TAX LIAISON|BOOKKEEPING NC III|WITH TR|HIGH,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMMODATION|TAX LIAISON|BOOKKEEPING NC III|WITH TR|HIGH
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|FRONT OFFICE SERVICES HIGHER QUALIFICATIONS (FRONT OFFICE SUPERVISOR/MANAGER)|FRONT OFFICE SERVICES NC III|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMODATION,FRONT OFFICE SERVICES HIGHER QUALIFICATIONS (FRONT OFFICE SUPERVISOR/MANAGER),FRONT OFFICE SERVICES NC III,WITH TR,MEDIUM,,223,167,151,120,111,0,0,0,0,56,50,40,37,,297,146,131,104,97,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|FRONT OFFICE SERVICES HIGHER QUALIFICATIONS (FRONT OFFICE SUPERVISOR/MANAGER)|FRONT OFFICE SERVICES NC III|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|FRONT OFFICE SERVICES HIGHER QUALIFICATIONS (FRONT OFFICE SUPERVISOR/MANAGER)|FRONT OFFICE SERVICES NC III|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|HOUSEKEEPING SERVICES HIGHER QUALIFICATIONS (HOUSEKEEPING SUPERVISOR/MANAGER)|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMODATION,HOUSEKEEPING SERVICES HIGHER QUALIFICATIONS (HOUSEKEEPING SUPERVISOR/MANAGER),HOUSEKEEPING NC III,WITH TR,MEDIUM,,223,223,201,160,148,0,0,0,0,0,0,0,0,,297,221,199,158,147,0,0,0,0,76,68,54,50,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|HOUSEKEEPING SERVICES HIGHER QUALIFICATIONS (HOUSEKEEPING SUPERVISOR/MANAGER)|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|HOUSEKEEPING SERVICES HIGHER QUALIFICATIONS (HOUSEKEEPING SUPERVISOR/MANAGER)|HOUSEKEEPING NC III|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LAUNDRY SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMODATION,LAUNDRY SUPERVISOR,HOUSEKEEPING NC III,WITH TR,MEDIUM,,223,223,201,160,148,0,0,0,0,0,0,0,0,,297,221,199,158,147,0,0,0,0,76,68,54,50,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LAUNDRY SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LAUNDRY SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LIFEGUARD SERVICES (LIFEGUARD)|LIFEGUARD SERVICES NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMODATION,LIFEGUARD SERVICES (LIFEGUARD),LIFEGUARD SERVICES NC II,WITH TR,MEDIUM,,223,136,122,97,90,30,27,22,20,57,51,41,38,,297,221,199,158,147,0,0,0,0,76,68,54,50,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LIFEGUARD SERVICES (LIFEGUARD)|LIFEGUARD SERVICES NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LIFEGUARD SERVICES (LIFEGUARD)|LIFEGUARD SERVICES NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LINEN/UNIFORM SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMODATION,LINEN/UNIFORM SUPERVISOR,HOUSEKEEPING NC III,WITH TR,MEDIUM,,223,166,149,119,110,0,0,0,0,57,51,41,38,,297,146,131,104,97,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LINEN/UNIFORM SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|LINEN/UNIFORM SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|PUBLIC AREA SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),ACCOMODATION,PUBLIC AREA SUPERVISOR,HOUSEKEEPING NC III,WITH TR,MEDIUM,,223,197,178,142,131,26,23,18,17,0,0,0,0,,297,221,199,158,147,0,0,0,0,76,68,54,50,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|PUBLIC AREA SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|ACCOMODATION|PUBLIC AREA SUPERVISOR|HOUSEKEEPING NC III|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|BARTENDING (BARTENDER)|BARTENDING NC II|WITH TR|HIGH,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,BARTENDING (BARTENDER),BARTENDING NC II,WITH TR,HIGH,,848,430,388,311,289,100,90,72,67,318,287,230,214,,424,256,231,185,173,46,41,33,31,122,110,88,82,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|BARTENDING (BARTENDER)|BARTENDING NC II|WITH TR|HIGH,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|BARTENDING (BARTENDER)|BARTENDING NC II|WITH TR|HIGH
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|FOOD AND BEVERAGE SERVICES ATTENDANT|FOOD AND BEVERAGE SERVICES NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,FOOD AND BEVERAGE SERVICES ATTENDANT,FOOD AND BEVERAGE SERVICES NC II,WITH TR,MEDIUM,,214,162,146,117,108,0,0,0,0,52,47,38,35,,284,69,62,50,47,0,0,0,0,215,193,155,145,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|FOOD AND BEVERAGE SERVICES ATTENDANT|FOOD AND BEVERAGE SERVICES NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|FOOD AND BEVERAGE SERVICES ATTENDANT|FOOD AND BEVERAGE SERVICES NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|FOOD AND BEVERAGE SERVICES HIGHER QUALIFICATIONS (FBS SUPERVISOR/MANAGER)|FOOD AND BEVERAGE SERVICES NC III|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,FOOD AND BEVERAGE SERVICES HIGHER QUALIFICATIONS (FBS SUPERVISOR/MANAGER),FOOD AND BEVERAGE SERVICES NC III,WITH TR,MEDIUM,,223,167,151,120,111,0,0,0,0,56,50,40,37,,297,146,131,104,97,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|FOOD AND BEVERAGE SERVICES HIGHER QUALIFICATIONS (FBS SUPERVISOR/MANAGER)|FOOD AND BEVERAGE SERVICES NC III|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD AND BEVERAGES|FOOD AND BEVERAGE SERVICES HIGHER QUALIFICATIONS (FBS SUPERVISOR/MANAGER)|FOOD AND BEVERAGE SERVICES NC III|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|ASSISTANT COOK|COOKERY NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD PRODUCTION,ASSISTANT COOK,COOKERY NC II,WITH TR,MEDIUM,,192,151,136,108,101,18,16,13,12,23,21,17,16,,256,185,167,133,125,0,0,0,0,71,64,51,48,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|ASSISTANT COOK|COOKERY NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|ASSISTANT COOK|COOKERY NC II|WITH TR|MEDIUM
"REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|COMMIS PASTRY
 BAKER|BREAD AND PASTRY PRODUCTION NC II|WITH TR|HIGH",REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD PRODUCTION,"COMMIS PASTRY
 BAKER",BREAD AND PASTRY PRODUCTION NC II,WITH TR,HIGH,,853,427,384,307,286,0,0,0,0,426,383,307,286,,426,73,66,53,50,0,0,0,0,353,317,254,237,,"REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|COMMIS PASTRY
 BAKER|BREAD AND PASTRY PRODUCTION NC II|WITH TR|HIGH","REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|COMMIS PASTRY
 BAKER|BREAD AND PASTRY PRODUCTION NC II|WITH TR|HIGH"
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|COOK OR COMMIS|COOKERY NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD PRODUCTION,COOK OR COMMIS,COOKERY NC II,WITH TR,MEDIUM,,192,151,136,108,101,0,0,0,0,41,37,30,28,,256,114,103,82,77,0,0,0,0,142,128,102,95,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|COOK OR COMMIS|COOKERY NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|COOK OR COMMIS|COOKERY NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|FOOD PROCESSING (QUALITY CONTROLLER)|FOOD PROCESSING NC II|WITH TR|MEDIUM,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD PRODUCTION,FOOD PROCESSING (QUALITY CONTROLLER),FOOD PROCESSING NC II,WITH TR,MEDIUM,,223,167,151,120,111,0,0,0,0,56,50,40,37,,297,146,131,104,97,0,0,0,0,151,136,108,100,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|FOOD PROCESSING (QUALITY CONTROLLER)|FOOD PROCESSING NC II|WITH TR|MEDIUM,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|FOOD PROCESSING (QUALITY CONTROLLER)|FOOD PROCESSING NC II|WITH TR|MEDIUM
REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|PREPARE COLD MEALS|COOKERY NC II|WITH TR|HIGH,REGION_VII,BOHOL,TOURISM (HOTEL AND RESTAURANT),FOOD PRODUCTION,PREPARE COLD MEALS,COOKERY NC II,WITH TR,HIGH,,802,771,694,555,516,31,28,22,20,0,0,0,0,,401,281,253,203,190,0,0,0,0,120,108,86,80,,REGION_VII|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|PREPARE COLD MEALS|COOKERY NC II|WITH TR|HIGH,REGION_VII|BOHOL|TOURISM (HOTEL AND RESTAURANT)|FOOD PRODUCTION|PREPARE COLD MEALS|COOKERY NC II|WITH TR|HIGH
